VILLA_ROD_000_MET_MED_CANAL01 | 6.302610 | 0 | 01/05/2025 13:37:43:328 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL02 | 6.400330 | 0 | 01/05/2025 13:37:43:328 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL08 | 39.609985 | 0 | 01/05/2025 13:37:43:328 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL09 | 22.229038 | 0 | 01/05/2025 13:37:43:328 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL10 | 47.887394 | 0 | 01/05/2025 13:37:43:328 | 0 | 0
VILLA_ROD_000_JAN_MED_P | -4.099647 | 0 | 01/05/2025 13:37:43:328 | 0 | 0
VILLA_ROD_000_JAN_MED_Q | -0.049238 | 0 | 01/05/2025 13:37:43:328 | 0 | 0
VILLA_ROD_000_JAN_MED_FP | -0.999978 | 0 | 01/05/2025 13:37:43:328 | 0 | 0
VILLA_ROD_000_GRL_MED_TENSIONBARRASKV | 31.719896 | 0 | 01/05/2025 13:37:43:328 | 0 | 0
VILLA_ROD_030_AIR_MED_P | 4107.000000 | 0 | 01/05/2025 13:37:43:328 | 0 | 0
VILLA_ROD_030_AIR_MED_Q | 27.000000 | 0 | 01/05/2025 13:37:43:328 | 0 | 0
VILLA_ROD_030_AIR_MED_S | 4107.088867 | 0 | 01/05/2025 13:37:43:328 | 0 | 0
VILLA_ROD_030_AIR_MED_I | 75.000000 | 0 | 01/05/2025 13:37:43:328 | 0 | 0
JULIETA_000_MET_MED_CANAL01 | 5.800000 | 0 | 01/05/2025 13:37:43:340 | 0 | 0
JULIETA_000_MET_MED_CANAL08 | 47.000000 | 0 | 01/05/2025 13:37:43:340 | 0 | 0
JULIETA_000_JAN_MED_P | -1.150079 | 0 | 01/05/2025 13:37:43:340 | 0 | 0
JULIETA_000_JAN_MED_Q | 0.151466 | 0 | 01/05/2025 13:37:43:340 | 0 | 0
JULIETA_000_JAN_MED_FP | 0.990031 | 0 | 01/05/2025 13:37:43:340 | 0 | 0
JULIETA_030_AIR_MED_P | 1142.000000 | 0 | 01/05/2025 13:37:43:340 | 0 | 0
JULIETA_030_AIR_MED_Q | -152.000000 | 0 | 01/05/2025 13:37:43:340 | 0 | 0
JULIETA_030_AIR_MED_V | 31.156000 | 0 | 01/05/2025 13:37:43:340 | 0 | 0
JULIETA_030_AIR_MED_S | 1152.071167 | 0 | 01/05/2025 13:37:43:340 | 0 | 0
JULIETA_030_AIR_MED_I | 21.000000 | 0 | 01/05/2025 13:37:43:340 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL01 | 2.976300 | 0 | 01/05/2025 13:37:43:461 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL08 | 35.809998 | 0 | 01/05/2025 13:37:43:461 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL10 | 62.111210 | 0 | 01/05/2025 13:37:43:461 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL11 | 1016.806824 | 0 | 01/05/2025 13:37:43:461 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | 0.090433 | 0 | 01/05/2025 13:37:43:461 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | -0.169156 | 0 | 01/05/2025 13:37:43:461 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | 0.412080 | 0 | 01/05/2025 13:37:43:461 | 0 | 0
PCP_18_JULIO_030_AIR_MED_P | -74.000000 | 0 | 01/05/2025 13:37:43:461 | 0 | 0
PCP_18_JULIO_030_AIR_MED_PTOT | -74.000000 | 0 | 01/05/2025 13:37:43:461 | 0 | 0
PCP_18_JULIO_030_AIR_MED_FP | 0.411000 | 0 | 01/05/2025 13:37:43:461 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 183.575592 | 0 | 01/05/2025 13:37:43:461 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 7.063890 | 0 | 01/05/2025 13:37:44:146 | 0 | 0
LIBERTAD_000_MET_MED_CANAL02 | 7.520150 | 0 | 01/05/2025 13:37:44:146 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 46.880005 | 0 | 01/05/2025 13:37:44:146 | 0 | 0
LIBERTAD_000_MET_MED_CANAL09 | 21.798916 | 0 | 01/05/2025 13:37:44:146 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 52.561218 | 0 | 01/05/2025 13:37:44:146 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1013.400146 | 0 | 01/05/2025 13:37:44:146 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.707994 | 0 | 01/05/2025 13:37:44:146 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.162729 | 0 | 01/05/2025 13:37:44:146 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.961276 | 0 | 01/05/2025 13:37:44:146 | 0 | 0
LIBERTAD_030_AIR_MED_P | 2358.000000 | 0 | 01/05/2025 13:37:44:146 | 0 | 0
LIBERTAD_030_AIR_MED_Q | 397.000000 | 0 | 01/05/2025 13:37:44:146 | 0 | 0
LIBERTAD_030_AIR_MED_I | 44.000000 | 0 | 01/05/2025 13:37:44:146 | 0 | 0
SOLIS_000_MET_MED_CANAL01 | 6.798790 | 0 | 01/05/2025 13:37:44:214 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 6.433730 | 0 | 01/05/2025 13:37:44:214 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 59.470001 | 0 | 01/05/2025 13:37:44:214 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 51.974865 | 0 | 01/05/2025 13:37:44:214 | 0 | 0
SOLIS_000_MET_MED_CANAL11 | 1008.306946 | 0 | 01/05/2025 13:37:44:214 | 0 | 0
SOLIS_000_JAN_MED_P | -2.708458 | 0 | 01/05/2025 13:37:44:214 | 0 | 0
SOLIS_000_JAN_MED_Q | 0.009669 | 0 | 01/05/2025 13:37:44:214 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999825 | 0 | 01/05/2025 13:37:44:214 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.884916 | 0 | 01/05/2025 13:37:44:214 | 0 | 0
SOLIS_030_AIR_MED_P | 2668.000000 | 0 | 01/05/2025 13:37:44:214 | 0 | 0
SOLIS_030_AIR_MED_V | 31.867001 | 0 | 01/05/2025 13:37:44:214 | 0 | 0
SOLIS_030_AIR_MED_S | 2668.022705 | 0 | 01/05/2025 13:37:44:214 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 7.558210 | 0 | 01/05/2025 13:37:44:225 | 0 | 0
ROSARIO_000_MET_MED_CANAL02 | 7.731610 | 0 | 01/05/2025 13:37:44:225 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 35.820007 | 0 | 01/05/2025 13:37:44:225 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 57.046257 | 0 | 01/05/2025 13:37:44:225 | 0 | 0
