PCP_18_JULIO_000_MET_MED_CANAL01 | 4.847300 | 0 | 01/05/2025 11:37:43:405 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL08 | 48.190002 | 0 | 01/05/2025 11:37:43:405 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL09 | 18.047302 | 0 | 01/05/2025 11:37:43:405 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL10 | 71.797096 | 0 | 01/05/2025 11:37:43:405 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL11 | 1016.574036 | 0 | 01/05/2025 11:37:43:405 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | -0.822865 | 0 | 01/05/2025 11:37:43:405 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | -0.002806 | 0 | 01/05/2025 11:37:43:405 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | -0.999796 | 0 | 01/05/2025 11:37:43:405 | 0 | 0
PCP_18_JULIO_030_AIR_MED_P | 814.000000 | 0 | 01/05/2025 11:37:43:405 | 0 | 0
PCP_18_JULIO_030_AIR_MED_PTOT | 814.000000 | 0 | 01/05/2025 11:37:43:405 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 814.002441 | 0 | 01/05/2025 11:37:43:405 | 0 | 0
PCP_18_JULIO_030_AIR_MED_QCAP | 2411.000000 | 0 | 01/05/2025 11:37:43:405 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 3.788940 | 0 | 01/05/2025 11:37:44:057 | 0 | 0
LIBERTAD_000_MET_MED_CANAL02 | 3.879890 | 0 | 01/05/2025 11:37:44:057 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 59.899994 | 0 | 01/05/2025 11:37:44:057 | 0 | 0
LIBERTAD_000_MET_MED_CANAL09 | 19.450283 | 0 | 01/05/2025 11:37:44:057 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 63.665138 | 0 | 01/05/2025 11:37:44:057 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1015.428833 | 0 | 01/05/2025 11:37:44:057 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.079229 | 0 | 01/05/2025 11:37:44:057 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.018881 | 0 | 01/05/2025 11:37:44:057 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.952578 | 0 | 01/05/2025 11:37:44:057 | 0 | 0
LIBERTAD_030_AIR_MED_P | 321.000000 | 0 | 01/05/2025 11:37:44:057 | 0 | 0
VENTUS_1_000_MET_MED_CANAL02 | 6.427820 | 0 | 01/05/2025 11:37:44:144 | 0 | 0
VENTUS_1_000_MET_MED_CANAL08 | 57.250000 | 0 | 01/05/2025 11:37:44:144 | 0 | 0
VENTUS_1_000_MET_MED_CANAL09 | 18.917744 | 0 | 01/05/2025 11:37:44:144 | 0 | 0
VENTUS_1_000_MET_MED_CANAL10 | 62.734688 | 0 | 01/05/2025 11:37:44:144 | 0 | 0
VENTUS_1_000_MET_MED_CANAL11 | 1008.026611 | 0 | 01/05/2025 11:37:44:144 | 0 | 0
VENTUS_1_000_JAN_MED_P | -1.887664 | 0 | 01/05/2025 11:37:44:144 | 0 | 0
VENTUS_1_000_JAN_MED_Q | 0.464351 | 0 | 01/05/2025 11:37:44:144 | 0 | 0
VENTUS_1_000_JAN_MED_FP | 0.976240 | 0 | 01/05/2025 11:37:44:144 | 0 | 0
VENTUS_1_030_AIR_MED_Q | -464.000000 | 0 | 01/05/2025 11:37:44:144 | 0 | 0
VENTUS_1_030_AIR_MED_V | 31.062000 | 0 | 01/05/2025 11:37:44:144 | 0 | 0
VENTUS_1_030_AIR_MED_S | 1943.209961 | 0 | 01/05/2025 11:37:44:144 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 3.904300 | 0 | 01/05/2025 11:37:44:152 | 0 | 0
ROSARIO_000_MET_MED_CANAL02 | 3.812590 | 0 | 01/05/2025 11:37:44:152 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 47.260010 | 0 | 01/05/2025 11:37:44:152 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 62.908577 | 0 | 01/05/2025 11:37:44:152 | 0 | 0
ROSARIO_000_JAN_MED_P | -1.850680 | 0 | 01/05/2025 11:37:44:152 | 0 | 0
ROSARIO_000_JAN_MED_Q | -0.016482 | 0 | 01/05/2025 11:37:44:152 | 0 | 0
ROSARIO_000_JAN_MED_FP | -0.999969 | 0 | 01/05/2025 11:37:44:152 | 0 | 0
ROSARIO_030_AIR_MED_P | 1858.000000 | 0 | 01/05/2025 11:37:44:152 | 0 | 0
ROSARIO_030_AIR_MED_Q | 14.000000 | 0 | 01/05/2025 11:37:44:152 | 0 | 0
ROSARIO_030_AIR_MED_S | 1.858053 | 0 | 01/05/2025 11:37:44:152 | 0 | 0
ROSARIO_030_AIR_MED_PTOT | 1858.000000 | 0 | 01/05/2025 11:37:44:152 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL01 | 7.169899 | 0 | 01/05/2025 11:37:44:172 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL08 | 24.699982 | 0 | 01/05/2025 11:37:44:172 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL09 | 18.549950 | 0 | 01/05/2025 11:37:44:172 | 0 | 0
