MARIA_LUZ_000_MET_MED_CANAL01 | 7.824260 | 0 | 01/05/2025 23:17:42:159 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL02 | 7.646800 | 0 | 01/05/2025 23:17:42:159 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL08 | 62.729980 | 0 | 01/05/2025 23:17:42:159 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 91.054787 | 0 | 01/05/2025 23:17:42:159 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL11 | 1001.301331 | 0 | 01/05/2025 23:17:42:159 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -4.295431 | 0 | 01/05/2025 23:17:42:159 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 1.277512 | 0 | 01/05/2025 23:17:42:159 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.955688 | 0 | 01/05/2025 23:17:42:159 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 4305.000000 | 0 | 01/05/2025 23:17:42:159 | 0 | 0
MARIA_LUZ_030_AIR_MED_Q | -1275.000000 | 0 | 01/05/2025 23:17:42:159 | 0 | 0
MARIA_LUZ_030_AIR_MED_V | 31.884001 | 0 | 01/05/2025 23:17:42:159 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 4489.838379 | 0 | 01/05/2025 23:17:42:159 | 0 | 0
SOLIS_000_MET_MED_CANAL01 | 8.014159 | 0 | 01/05/2025 23:17:42:196 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 7.462120 | 0 | 01/05/2025 23:17:42:196 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 71.710022 | 0 | 01/05/2025 23:17:42:196 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 80.036972 | 0 | 01/05/2025 23:17:42:196 | 0 | 0
SOLIS_000_MET_MED_CANAL11 | 1004.383667 | 0 | 01/05/2025 23:17:42:196 | 0 | 0
SOLIS_000_JAN_MED_P | -3.480388 | 0 | 01/05/2025 23:17:42:196 | 0 | 0
SOLIS_000_JAN_MED_Q | -0.006091 | 0 | 01/05/2025 23:17:42:196 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999901 | 0 | 01/05/2025 23:17:42:196 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.866184 | 0 | 01/05/2025 23:17:42:196 | 0 | 0
SOLIS_030_AIR_MED_P | 3434.000000 | 0 | 01/05/2025 23:17:42:196 | 0 | 0
