MARIA_LUZ_000_MET_MED_CANAL01 | 4.085060 | 0 | 01/05/2025 18:47:43:367 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL02 | 3.822730 | 0 | 01/05/2025 18:47:43:367 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL08 | 40.320007 | 0 | 01/05/2025 18:47:43:367 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL09 | 15.581688 | 0 | 01/05/2025 18:47:43:367 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 83.069778 | 0 | 01/05/2025 18:47:43:367 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL11 | 1001.650330 | 0 | 01/05/2025 18:47:43:367 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -0.853666 | 0 | 01/05/2025 18:47:43:367 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 0.247478 | 0 | 01/05/2025 18:47:43:367 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.955658 | 0 | 01/05/2025 18:47:43:367 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 840.000000 | 0 | 01/05/2025 18:47:43:367 | 0 | 0
MARIA_LUZ_030_AIR_MED_Q | -239.000000 | 0 | 01/05/2025 18:47:43:367 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 873.338989 | 0 | 01/05/2025 18:47:43:367 | 0 | 0
SOLIS_000_MET_MED_CANAL01 | 5.957380 | 0 | 01/05/2025 18:47:43:389 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 6.246750 | 0 | 01/05/2025 18:47:43:389 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 70.250000 | 0 | 01/05/2025 18:47:43:389 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 74.441277 | 0 | 01/05/2025 18:47:43:389 | 0 | 0
SOLIS_000_MET_MED_CANAL11 | 1004.134216 | 0 | 01/05/2025 18:47:43:389 | 0 | 0
SOLIS_000_JAN_MED_P | -3.169103 | 0 | 01/05/2025 18:47:43:389 | 0 | 0
SOLIS_000_JAN_MED_Q | -0.006068 | 0 | 01/05/2025 18:47:43:389 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999873 | 0 | 01/05/2025 18:47:43:389 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.795900 | 0 | 01/05/2025 18:47:43:389 | 0 | 0
SOLIS_030_AIR_MED_P | 3166.000000 | 0 | 01/05/2025 18:47:43:389 | 0 | 0
SOLIS_030_AIR_MED_Q | -2.000000 | 0 | 01/05/2025 18:47:43:389 | 0 | 0
SOLIS_030_AIR_MED_S | 3166.000732 | 0 | 01/05/2025 18:47:43:389 | 0 | 0
SOLIS_030_AIR_MED_I | 58.000000 | 0 | 01/05/2025 18:47:43:389 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 4.443930 | 0 | 01/05/2025 18:47:43:424 | 0 | 0
LIBERTAD_000_MET_MED_CANAL02 | 4.253250 | 0 | 01/05/2025 18:47:43:424 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 57.250000 | 0 | 01/05/2025 18:47:43:424 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 76.727684 | 0 | 01/05/2025 18:47:43:424 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1012.302124 | 0 | 01/05/2025 18:47:43:424 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.155935 | 0 | 01/05/2025 18:47:43:424 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.039315 | 0 | 01/05/2025 18:47:43:424 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.958734 | 0 | 01/05/2025 18:47:43:424 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 5.028580 | 0 | 01/05/2025 18:47:43:450 | 0 | 0
ROSARIO_000_MET_MED_CANAL02 | 5.025620 | 0 | 01/05/2025 18:47:43:450 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 85.539978 | 0 | 01/05/2025 18:47:43:450 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 80.657097 | 0 | 01/05/2025 18:47:43:450 | 0 | 0
ROSARIO_000_MET_MED_CANAL11 | 1002.735779 | 0 | 01/05/2025 18:47:43:450 | 0 | 0
ROSARIO_000_JAN_MED_P | -1.284437 | 0 | 01/05/2025 18:47:43:450 | 0 | 0
ROSARIO_000_JAN_MED_Q | 0.005572 | 0 | 01/05/2025 18:47:43:450 | 0 | 0
ROSARIO_000_JAN_MED_FP | -0.999934 | 0 | 01/05/2025 18:47:43:450 | 0 | 0
ROSARIO_030_AIR_MED_P | 1276.000000 | 0 | 01/05/2025 18:47:43:450 | 0 | 0
ROSARIO_030_AIR_MED_S | 1.276014 | 0 | 01/05/2025 18:47:43:450 | 0 | 0
ROSARIO_030_AIR_MED_PTOT | 1276.000000 | 0 | 01/05/2025 18:47:43:450 | 0 | 0
VENTUS_1_000_JAN_MED_P | -1.327104 | 0 | 01/05/2025 18:47:43:480 | 0 | 0
VENTUS_1_000_JAN_MED_Q | 0.345129 | 0 | 01/05/2025 18:47:43:480 | 0 | 0
VENTUS_1_000_JAN_MED_FP | 0.974040 | 0 | 01/05/2025 18:47:43:480 | 0 | 0
VENTUS_1_030_AIR_MED_P | 1326.000000 | 0 | 01/05/2025 18:47:43:480 | 0 | 0
VENTUS_1_030_AIR_MED_S | 1370.398438 | 0 | 01/05/2025 18:47:43:480 | 0 | 0
VENTUS_1_030_AIR_MED_QCAP | 2483.000000 | 0 | 01/05/2025 18:47:43:480 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL08 | 49.949982 | 0 | 01/05/2025 18:47:43:491 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL10 | 78.726944 | 0 | 01/05/2025 18:47:43:491 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL11 | 1006.058533 | 0 | 01/05/2025 18:47:43:491 | 0 | 0
VILLA_ROD_000_JAN_MED_P | -0.873450 | 0 | 01/05/2025 18:47:43:491 | 0 | 0
VILLA_ROD_000_JAN_MED_Q | -0.008560 | 0 | 01/05/2025 18:47:43:491 | 0 | 0
