MARIA_LUZ_000_MET_MED_CANAL01 | 3.991580 | 0 | 01/05/2025 18:27:43:363 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL08 | 52.539978 | 0 | 01/05/2025 18:27:43:363 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 79.584473 | 0 | 01/05/2025 18:27:43:363 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL11 | 1001.899902 | 0 | 01/05/2025 18:27:43:363 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -0.372996 | 0 | 01/05/2025 18:27:43:363 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 0.114246 | 0 | 01/05/2025 18:27:43:363 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.939514 | 0 | 01/05/2025 18:27:43:363 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 371.000000 | 0 | 01/05/2025 18:27:43:363 | 0 | 0
MARIA_LUZ_030_AIR_MED_Q | -112.000000 | 0 | 01/05/2025 18:27:43:363 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 387.537109 | 0 | 01/05/2025 18:27:43:363 | 0 | 0
SOLIS_000_MET_MED_CANAL01 | 5.863890 | 0 | 01/05/2025 18:27:43:384 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 6.059770 | 0 | 01/05/2025 18:27:43:384 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 71.199982 | 0 | 01/05/2025 18:27:43:384 | 0 | 0
SOLIS_000_MET_MED_CANAL09 | 16.149277 | 0 | 01/05/2025 18:27:43:384 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 71.698402 | 0 | 01/05/2025 18:27:43:384 | 0 | 0
SOLIS_000_MET_MED_CANAL11 | 1004.632935 | 0 | 01/05/2025 18:27:43:384 | 0 | 0
SOLIS_000_JAN_MED_P | -1.831994 | 0 | 01/05/2025 18:27:43:384 | 0 | 0
SOLIS_000_JAN_MED_Q | -0.001455 | 0 | 01/05/2025 18:27:43:384 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999707 | 0 | 01/05/2025 18:27:43:384 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.733677 | 0 | 01/05/2025 18:27:43:384 | 0 | 0
SOLIS_030_AIR_MED_Q | -2.000000 | 0 | 01/05/2025 18:27:43:384 | 0 | 0
SOLIS_030_AIR_MED_S | 1821.001099 | 0 | 01/05/2025 18:27:43:384 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 6.152860 | 0 | 01/05/2025 18:27:43:387 | 0 | 0
ROSARIO_000_MET_MED_CANAL02 | 6.145340 | 0 | 01/05/2025 18:27:43:387 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 80.710022 | 0 | 01/05/2025 18:27:43:387 | 0 | 0
ROSARIO_000_MET_MED_CANAL09 | 16.504768 | 0 | 01/05/2025 18:27:43:387 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 79.013657 | 0 | 01/05/2025 18:27:43:387 | 0 | 0
ROSARIO_000_MET_MED_CANAL11 | 1002.419800 | 0 | 01/05/2025 18:27:43:387 | 0 | 0
ROSARIO_000_JAN_MED_P | -3.526956 | 0 | 01/05/2025 18:27:43:387 | 0 | 0
ROSARIO_000_JAN_MED_Q | -0.011317 | 0 | 01/05/2025 18:27:43:387 | 0 | 0
ROSARIO_000_JAN_MED_FP | -0.999986 | 0 | 01/05/2025 18:27:43:387 | 0 | 0
ROSARIO_030_AIR_MED_P | 3543.000000 | 0 | 01/05/2025 18:27:43:387 | 0 | 0
