MARYSTAY_030_AIR_MED_V | 31.375999 | 0 | 01/05/2025 04:37:43:413 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 34.699982 | 0 | 01/05/2025 04:37:44:013 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 82.309006 | 0 | 01/05/2025 04:37:44:013 | 0 | 0
SOLIS_000_MET_MED_CANAL11 | 1004.865723 | 0 | 01/05/2025 04:37:44:013 | 0 | 0
SOLIS_000_JAN_MED_P | -2.015673 | 0 | 01/05/2025 04:37:44:013 | 0 | 0
SOLIS_000_JAN_MED_Q | -0.006840 | 0 | 01/05/2025 04:37:44:013 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999176 | 0 | 01/05/2025 04:37:44:013 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.646809 | 0 | 01/05/2025 04:37:44:013 | 0 | 0
SOLIS_030_AIR_MED_P | 1998.000000 | 0 | 01/05/2025 04:37:44:013 | 0 | 0
SOLIS_030_AIR_MED_S | 1998.002197 | 0 | 01/05/2025 04:37:44:013 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL01 | 8.800110 | 0 | 01/05/2025 04:37:44:055 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL08 | 37.179993 | 0 | 01/05/2025 04:37:44:055 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL09 | 5.979950 | 0 | 01/05/2025 04:37:44:055 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL11 | 1005.759094 | 0 | 01/05/2025 04:37:44:055 | 0 | 0
VILLA_ROD_000_JAN_MED_P | -1.998287 | 0 | 01/05/2025 04:37:44:055 | 0 | 0
VILLA_ROD_000_JAN_MED_Q | -0.009321 | 0 | 01/05/2025 04:37:44:055 | 0 | 0
VILLA_ROD_000_JAN_MED_FP | -0.999993 | 0 | 01/05/2025 04:37:44:055 | 0 | 0
VILLA_ROD_000_GRL_MED_TENSIONBARRASKV | 31.718868 | 0 | 01/05/2025 04:37:44:055 | 0 | 0
VILLA_ROD_030_AIR_MED_P | 2001.000000 | 0 | 01/05/2025 04:37:44:055 | 0 | 0
VILLA_ROD_030_AIR_MED_Q | 0.000000 | 0 | 01/05/2025 04:37:44:055 | 0 | 0
VILLA_ROD_030_AIR_MED_S | 2001.000000 | 0 | 01/05/2025 04:37:44:055 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | 0.078340 | 0 | 01/05/2025 04:37:44:184 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | -0.166181 | 0 | 01/05/2025 04:37:44:184 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | 0.373842 | 0 | 01/05/2025 04:37:44:184 | 0 | 0
PCP_18_JULIO_030_AIR_MED_P | -77.000000 | 0 | 01/05/2025 04:37:44:184 | 0 | 0
PCP_18_JULIO_030_AIR_MED_PTOT | -77.000000 | 0 | 01/05/2025 04:37:44:184 | 0 | 0
PCP_18_JULIO_030_AIR_MED_Q | 165.000000 | 0 | 01/05/2025 04:37:44:184 | 0 | 0
PCP_18_JULIO_030_AIR_MED_FP | 0.421000 | 0 | 01/05/2025 04:37:44:184 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 182.082397 | 0 | 01/05/2025 04:37:44:184 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 7.906020 | 0 | 01/05/2025 04:37:44:710 | 0 | 0
LIBERTAD_000_MET_MED_CANAL02 | 7.986850 | 0 | 01/05/2025 04:37:44:710 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 50.049988 | 0 | 01/05/2025 04:37:44:710 | 0 | 0
LIBERTAD_000_MET_MED_CANAL09 | 6.847038 | 0 | 01/05/2025 04:37:44:710 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 93.264267 | 0 | 01/05/2025 04:37:44:710 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1014.312256 | 0 | 01/05/2025 04:37:44:710 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.599754 | 0 | 01/05/2025 04:37:44:710 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.130647 | 0 | 01/05/2025 04:37:44:710 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.965811 | 0 | 01/05/2025 04:37:44:710 | 0 | 0
LIBERTAD_030_AIR_MED_Q | 286.000000 | 0 | 01/05/2025 04:37:44:710 | 0 | 0
VENTUS_1_000_JAN_MED_P | -8.509951 | 0 | 01/05/2025 04:37:44:773 | 0 | 0
VENTUS_1_000_JAN_MED_Q | 2.143797 | 0 | 01/05/2025 04:37:44:773 | 0 | 0
VENTUS_1_000_JAN_MED_FP | 0.973631 | 0 | 01/05/2025 04:37:44:773 | 0 | 0
VENTUS_1_030_AIR_MED_P | 8504.000000 | 0 | 01/05/2025 04:37:44:773 | 0 | 0
VENTUS_1_030_AIR_MED_Q | -2142.000000 | 0 | 01/05/2025 04:37:44:773 | 0 | 0
VENTUS_1_030_AIR_MED_S | 8769.617188 | 0 | 01/05/2025 04:37:44:773 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 7.558210 | 0 | 01/05/2025 04:37:44:848 | 0 | 0
ROSARIO_000_MET_MED_CANAL02 | 7.731610 | 0 | 01/05/2025 04:37:44:848 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 63.829987 | 0 | 01/05/2025 04:37:44:848 | 0 | 0
ROSARIO_000_MET_MED_CANAL09 | 9.554245 | 0 | 01/05/2025 04:37:44:848 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 89.049812 | 0 | 01/05/2025 04:37:44:848 | 0 | 0
ROSARIO_000_MET_MED_CANAL11 | 1002.652588 | 0 | 01/05/2025 04:37:44:848 | 0 | 0
ROSARIO_000_JAN_MED_P | -7.499647 | 0 | 01/05/2025 04:37:44:848 | 0 | 0
ROSARIO_000_JAN_MED_Q | -0.033106 | 0 | 01/05/2025 04:37:44:848 | 0 | 0
ROSARIO_000_JAN_MED_FP | -0.999920 | 0 | 01/05/2025 04:37:44:848 | 0 | 0
ROSARIO_030_AIR_MED_P | 7485.000000 | 0 | 01/05/2025 04:37:44:848 | 0 | 0
ROSARIO_030_AIR_MED_Q | 18.000000 | 0 | 01/05/2025 04:37:44:848 | 0 | 0
ROSARIO_030_AIR_MED_V | 63.639999 | 0 | 01/05/2025 04:37:44:848 | 0 | 0
ROSARIO_030_AIR_MED_S | 7.485022 | 0 | 01/05/2025 04:37:44:848 | 0 | 0
ROSARIO_030_AIR_MED_PTOT | 7485.000000 | 0 | 01/05/2025 04:37:44:848 | 0 | 0
JULIETA_000_MET_MED_CANAL01 | 4.640000 | 0 | 01/05/2025 04:37:44:958 | 0 | 0
JULIETA_000_MET_MED_CANAL08 | 28.000000 | 0 | 01/05/2025 04:37:44:958 | 0 | 0
JULIETA_000_JAN_MED_P | -0.771556 | 0 | 01/05/2025 04:37:44:958 | 0 | 0
JULIETA_000_JAN_MED_Q | 0.101664 | 0 | 01/05/2025 04:37:44:958 | 0 | 0
JULIETA_000_JAN_MED_FP | 0.989725 | 0 | 01/05/2025 04:37:44:958 | 0 | 0
JULIETA_030_AIR_MED_Q | -102.000000 | 0 | 01/05/2025 04:37:44:958 | 0 | 0
JULIETA_030_AIR_MED_S | 744.024841 | 0 | 01/05/2025 04:37:44:958 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL01 | 9.226460 | 0 | 01/05/2025 04:37:44:993 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL08 | 31.339996 | 0 | 01/05/2025 04:37:44:993 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL09 | 7.987072 | 0 | 01/05/2025 04:37:44:993 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 90.890152 | 0 | 01/05/2025 04:37:44:993 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -7.030180 | 0 | 01/05/2025 04:37:44:993 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 2.043614 | 0 | 01/05/2025 04:37:44:993 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.958069 | 0 | 01/05/2025 04:37:44:993 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 6878.000000 | 0 | 01/05/2025 04:37:44:993 | 0 | 0
MARIA_LUZ_030_AIR_MED_Q | -2013.000000 | 0 | 01/05/2025 04:37:44:993 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 7166.522949 | 0 | 01/05/2025 04:37:44:993 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 34.609985 | 0 | 01/05/2025 04:37:45:015 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 82.316742 | 0 | 01/05/2025 04:37:45:015 | 0 | 0
SOLIS_000_MET_MED_CANAL11 | 1004.849182 | 0 | 01/05/2025 04:37:45:015 | 0 | 0
SOLIS_000_JAN_MED_P | -2.010856 | 0 | 01/05/2025 04:37:45:015 | 0 | 0
SOLIS_000_JAN_MED_Q | -0.006383 | 0 | 01/05/2025 04:37:45:015 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999179 | 0 | 01/05/2025 04:37:45:015 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.640770 | 0 | 01/05/2025 04:37:45:015 | 0 | 0
SOLIS_030_AIR_MED_P | 2000.000000 | 0 | 01/05/2025 04:37:45:015 | 0 | 0
SOLIS_030_AIR_MED_V | 31.627001 | 0 | 01/05/2025 04:37:45:015 | 0 | 0
SOLIS_030_AIR_MED_S | 2000.002197 | 0 | 01/05/2025 04:37:45:015 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL01 | 8.892610 | 0 | 01/05/2025 04:37:45:061 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL02 | 9.000410 | 0 | 01/05/2025 04:37:45:061 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL08 | 37.529999 | 0 | 01/05/2025 04:37:45:061 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL09 | 5.959507 | 0 | 01/05/2025 04:37:45:061 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL10 | 91.654472 | 0 | 01/05/2025 04:37:45:061 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL11 | 1005.742554 | 0 | 01/05/2025 04:37:45:061 | 0 | 0
VILLA_ROD_000_JAN_MED_P | -1.997663 | 0 | 01/05/2025 04:37:45:061 | 0 | 0
VILLA_ROD_000_JAN_MED_Q | -0.010881 | 0 | 01/05/2025 04:37:45:061 | 0 | 0
VILLA_ROD_000_JAN_MED_FP | -0.999990 | 0 | 01/05/2025 04:37:45:061 | 0 | 0
VILLA_ROD_000_GRL_MED_TENSIONBARRASKV | 31.721039 | 0 | 01/05/2025 04:37:45:061 | 0 | 0
VILLA_ROD_030_AIR_MED_P | 1998.000000 | 0 | 01/05/2025 04:37:45:061 | 0 | 0
VILLA_ROD_030_AIR_MED_V | 31.896000 | 0 | 01/05/2025 04:37:45:061 | 0 | 0
VILLA_ROD_030_AIR_MED_S | 1998.000000 | 0 | 01/05/2025 04:37:45:061 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | 0.078579 | 0 | 01/05/2025 04:37:45:188 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | -0.166767 | 0 | 01/05/2025 04:37:45:188 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | 0.372794 | 0 | 01/05/2025 04:37:45:188 | 0 | 0
PCP_18_JULIO_030_AIR_MED_Q | 164.000000 | 0 | 01/05/2025 04:37:45:188 | 0 | 0
PCP_18_JULIO_030_AIR_MED_FP | 0.431000 | 0 | 01/05/2025 04:37:45:188 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 181.176712 | 0 | 01/05/2025 04:37:45:188 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 7.812450 | 0 | 01/05/2025 04:37:45:710 | 0 | 0
LIBERTAD_000_MET_MED_CANAL02 | 7.893510 | 0 | 01/05/2025 04:37:45:710 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 50.119995 | 0 | 01/05/2025 04:37:45:710 | 0 | 0
LIBERTAD_000_MET_MED_CANAL09 | 6.843639 | 0 | 01/05/2025 04:37:45:710 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 93.481194 | 0 | 01/05/2025 04:37:45:710 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1014.275024 | 0 | 01/05/2025 04:37:45:710 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.601652 | 0 | 01/05/2025 04:37:45:710 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.131215 | 0 | 01/05/2025 04:37:45:710 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.965835 | 0 | 01/05/2025 04:37:45:710 | 0 | 0
LIBERTAD_030_AIR_MED_P | 2000.000000 | 0 | 01/05/2025 04:37:45:710 | 0 | 0
LIBERTAD_030_AIR_MED_Q | 287.000000 | 0 | 01/05/2025 04:37:45:710 | 0 | 0
VENTUS_1_000_JAN_MED_P | -8.549360 | 0 | 01/05/2025 04:37:45:815 | 0 | 0
VENTUS_1_000_JAN_MED_Q | 2.154375 | 0 | 01/05/2025 04:37:45:815 | 0 | 0
VENTUS_1_000_JAN_MED_FP | 0.973599 | 0 | 01/05/2025 04:37:45:815 | 0 | 0
VENTUS_1_030_AIR_MED_P | 8540.000000 | 0 | 01/05/2025 04:37:45:815 | 0 | 0
VENTUS_1_030_AIR_MED_Q | -2147.000000 | 0 | 01/05/2025 04:37:45:815 | 0 | 0
VENTUS_1_030_AIR_MED_S | 8805.749023 | 0 | 01/05/2025 04:37:45:815 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 7.183450 | 0 | 01/05/2025 04:37:45:849 | 0 | 0
ROSARIO_000_MET_MED_CANAL02 | 7.265060 | 0 | 01/05/2025 04:37:45:849 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 55.130005 | 0 | 01/05/2025 04:37:45:849 | 0 | 0
ROSARIO_000_MET_MED_CANAL11 | 1002.669373 | 0 | 01/05/2025 04:37:45:849 | 0 | 0
ROSARIO_000_JAN_MED_P | -7.495279 | 0 | 01/05/2025 04:37:45:849 | 0 | 0
ROSARIO_000_JAN_MED_Q | -0.034823 | 0 | 01/05/2025 04:37:45:849 | 0 | 0
ROSARIO_000_JAN_MED_FP | -0.999917 | 0 | 01/05/2025 04:37:45:849 | 0 | 0
ROSARIO_030_AIR_MED_P | 7462.000000 | 0 | 01/05/2025 04:37:45:849 | 0 | 0
ROSARIO_030_AIR_MED_Q | 20.000000 | 0 | 01/05/2025 04:37:45:849 | 0 | 0
ROSARIO_030_AIR_MED_S | 7.462027 | 0 | 01/05/2025 04:37:45:849 | 0 | 0
ROSARIO_030_AIR_MED_PTOT | 7462.000000 | 0 | 01/05/2025 04:37:45:849 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL01 | 9.132980 | 0 | 01/05/2025 04:37:45:940 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL09 | 7.980236 | 0 | 01/05/2025 04:37:45:940 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 90.896423 | 0 | 01/05/2025 04:37:45:940 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL11 | 1002.331909 | 0 | 01/05/2025 04:37:45:940 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -7.035964 | 0 | 01/05/2025 04:37:45:940 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 2.043288 | 0 | 01/05/2025 04:37:45:940 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.958149 | 0 | 01/05/2025 04:37:45:940 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 6881.000000 | 0 | 01/05/2025 04:37:45:940 | 0 | 0
MARIA_LUZ_030_AIR_MED_Q | -2012.000000 | 0 | 01/05/2025 04:37:45:940 | 0 | 0
MARIA_LUZ_030_AIR_MED_V | 32.237000 | 0 | 01/05/2025 04:37:45:940 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 7169.121582 | 0 | 01/05/2025 04:37:45:940 | 0 | 0
JULIETA_000_MET_MED_CANAL01 | 4.420000 | 0 | 01/05/2025 04:37:45:972 | 0 | 0
JULIETA_000_MET_MED_CANAL08 | 24.000000 | 0 | 01/05/2025 04:37:45:972 | 0 | 0
JULIETA_000_JAN_MED_P | -0.753208 | 0 | 01/05/2025 04:37:45:972 | 0 | 0
JULIETA_000_JAN_MED_Q | 0.100277 | 0 | 01/05/2025 04:37:45:972 | 0 | 0
JULIETA_000_JAN_MED_FP | 0.989521 | 0 | 01/05/2025 04:37:45:972 | 0 | 0
JULIETA_030_AIR_MED_P | 763.000000 | 0 | 01/05/2025 04:37:45:972 | 0 | 0
JULIETA_030_AIR_MED_Q | -103.000000 | 0 | 01/05/2025 04:37:45:972 | 0 | 0
JULIETA_030_AIR_MED_V | 31.271000 | 0 | 01/05/2025 04:37:45:972 | 0 | 0
JULIETA_030_AIR_MED_S | 769.920776 | 0 | 01/05/2025 04:37:45:972 | 0 | 0
SOLIS_000_MET_MED_CANAL01 | 9.510000 | 0 | 01/05/2025 04:37:46:016 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 9.425409 | 0 | 01/05/2025 04:37:46:016 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 34.539978 | 0 | 01/05/2025 04:37:46:016 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 82.322960 | 0 | 01/05/2025 04:37:46:016 | 0 | 0
SOLIS_000_MET_MED_CANAL11 | 1004.832581 | 0 | 01/05/2025 04:37:46:016 | 0 | 0
SOLIS_000_JAN_MED_P | -2.010633 | 0 | 01/05/2025 04:37:46:016 | 0 | 0
SOLIS_000_JAN_MED_Q | -0.007468 | 0 | 01/05/2025 04:37:46:016 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999154 | 0 | 01/05/2025 04:37:46:016 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.635645 | 0 | 01/05/2025 04:37:46:016 | 0 | 0
SOLIS_030_AIR_MED_P | 1999.000000 | 0 | 01/05/2025 04:37:46:016 | 0 | 0
SOLIS_030_AIR_MED_S | 1999.002197 | 0 | 01/05/2025 04:37:46:016 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL01 | 8.985110 | 0 | 01/05/2025 04:37:46:058 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL02 | 9.093270 | 0 | 01/05/2025 04:37:46:058 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL08 | 37.089996 | 0 | 01/05/2025 04:37:46:058 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL09 | 6.010689 | 0 | 01/05/2025 04:37:46:058 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL10 | 91.646698 | 0 | 01/05/2025 04:37:46:058 | 0 | 0
VILLA_ROD_000_JAN_MED_P | -2.000590 | 0 | 01/05/2025 04:37:46:058 | 0 | 0
VILLA_ROD_000_JAN_MED_Q | -0.009831 | 0 | 01/05/2025 04:37:46:058 | 0 | 0
VILLA_ROD_000_JAN_MED_FP | -0.999991 | 0 | 01/05/2025 04:37:46:058 | 0 | 0
VILLA_ROD_000_GRL_MED_TENSIONBARRASKV | 31.722418 | 0 | 01/05/2025 04:37:46:058 | 0 | 0
VILLA_ROD_030_AIR_MED_P | 1999.000000 | 0 | 01/05/2025 04:37:46:058 | 0 | 0
VILLA_ROD_030_AIR_MED_S | 1999.000000 | 0 | 01/05/2025 04:37:46:058 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | 0.078626 | 0 | 01/05/2025 04:37:46:134 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | -0.165621 | 0 | 01/05/2025 04:37:46:134 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | 0.375498 | 0 | 01/05/2025 04:37:46:134 | 0 | 0
PCP_18_JULIO_030_AIR_MED_Q | 165.000000 | 0 | 01/05/2025 04:37:46:134 | 0 | 0
PCP_18_JULIO_030_AIR_MED_FP | 0.421000 | 0 | 01/05/2025 04:37:46:134 | 0 | 0
PCP_18_JULIO_030_AIR_MED_V | 63.279999 | 0 | 01/05/2025 04:37:46:134 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 182.082397 | 0 | 01/05/2025 04:37:46:134 | 0 | 0
LIBERTAD_000_MET_MED_CANAL02 | 7.800170 | 0 | 01/05/2025 04:37:46:658 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 49.949982 | 0 | 01/05/2025 04:37:46:658 | 0 | 0
LIBERTAD_000_MET_MED_CANAL09 | 6.847038 | 0 | 01/05/2025 04:37:46:658 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 93.464157 | 0 | 01/05/2025 04:37:46:658 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.598935 | 0 | 01/05/2025 04:37:46:658 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.131017 | 0 | 01/05/2025 04:37:46:658 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.965784 | 0 | 01/05/2025 04:37:46:658 | 0 | 0
VENTUS_1_000_JAN_MED_P | -8.483720 | 0 | 01/05/2025 04:37:46:821 | 0 | 0
VENTUS_1_000_JAN_MED_Q | 2.144375 | 0 | 01/05/2025 04:37:46:821 | 0 | 0
VENTUS_1_000_JAN_MED_FP | 0.973452 | 0 | 01/05/2025 04:37:46:821 | 0 | 0
VENTUS_1_030_AIR_MED_P | 8496.000000 | 0 | 01/05/2025 04:37:46:821 | 0 | 0
VENTUS_1_030_AIR_MED_Q | -2139.000000 | 0 | 01/05/2025 04:37:46:821 | 0 | 0
VENTUS_1_030_AIR_MED_S | 8761.126953 | 0 | 01/05/2025 04:37:46:821 | 0 | 0
VENTUS_1_030_AIR_MED_I | 163.000000 | 0 | 01/05/2025 04:37:46:821 | 0 | 0
VENTUS_1_030_AIR_MED_QCAP | 3476.000000 | 0 | 01/05/2025 04:37:46:821 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 7.277140 | 0 | 01/05/2025 04:37:46:851 | 0 | 0
