PCP_18_JULIO_000_MET_MED_CANAL01 | 4.098900 | 0 | 01/05/2025 11:17:43:393 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL02 | 4.193650 | 0 | 01/05/2025 11:17:43:393 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL08 | 60.309998 | 0 | 01/05/2025 11:17:43:393 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL09 | 18.077991 | 0 | 01/05/2025 11:17:43:393 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL10 | 95.765068 | 0 | 01/05/2025 11:17:43:393 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | -0.576205 | 0 | 01/05/2025 11:17:43:393 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | -0.001305 | 0 | 01/05/2025 11:17:43:393 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | -0.999665 | 0 | 01/05/2025 11:17:43:393 | 0 | 0
PCP_18_JULIO_030_AIR_MED_P | 568.000000 | 0 | 01/05/2025 11:17:43:393 | 0 | 0
PCP_18_JULIO_030_AIR_MED_PTOT | 568.000000 | 0 | 01/05/2025 11:17:43:393 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 568.000000 | 0 | 01/05/2025 11:17:43:393 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 3.508230 | 0 | 01/05/2025 11:17:44:048 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 44.059998 | 0 | 01/05/2025 11:17:44:048 | 0 | 0
LIBERTAD_000_MET_MED_CANAL09 | 18.183811 | 0 | 01/05/2025 11:17:44:048 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 66.837036 | 0 | 01/05/2025 11:17:44:048 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.056366 | 0 | 01/05/2025 11:17:44:048 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.009453 | 0 | 01/05/2025 11:17:44:048 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.954978 | 0 | 01/05/2025 11:17:44:048 | 0 | 0
LIBERTAD_030_AIR_MED_P | 244.000000 | 0 | 01/05/2025 11:17:44:048 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 6.059170 | 0 | 01/05/2025 11:17:44:083 | 0 | 0
ROSARIO_000_MET_MED_CANAL02 | 5.772100 | 0 | 01/05/2025 11:17:44:083 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 53.059998 | 0 | 01/05/2025 11:17:44:083 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 63.606030 | 0 | 01/05/2025 11:17:44:083 | 0 | 0
ROSARIO_000_MET_MED_CANAL11 | 1007.290771 | 0 | 01/05/2025 11:17:44:083 | 0 | 0
ROSARIO_000_JAN_MED_P | -1.912506 | 0 | 01/05/2025 11:17:44:083 | 0 | 0
ROSARIO_000_JAN_MED_Q | -0.003377 | 0 | 01/05/2025 11:17:44:083 | 0 | 0
ROSARIO_000_JAN_MED_FP | -1.000000 | 0 | 01/05/2025 11:17:44:083 | 0 | 0
ROSARIO_030_AIR_MED_P | 1900.000000 | 0 | 01/05/2025 11:17:44:083 | 0 | 0
ROSARIO_030_AIR_MED_Q | 1.000000 | 0 | 01/05/2025 11:17:44:083 | 0 | 0
ROSARIO_030_AIR_MED_V | 63.310001 | 0 | 01/05/2025 11:17:44:083 | 0 | 0
ROSARIO_030_AIR_MED_S | 1.900000 | 0 | 01/05/2025 11:17:44:083 | 0 | 0
ROSARIO_030_AIR_MED_I | 17.000000 | 0 | 01/05/2025 11:17:44:083 | 0 | 0
ROSARIO_030_AIR_MED_PTOT | 1900.000000 | 0 | 01/05/2025 11:17:44:083 | 0 | 0
VENTUS_1_000_JAN_MED_P | -2.286305 | 0 | 01/05/2025 11:17:44:134 | 0 | 0
VENTUS_1_000_JAN_MED_Q | 0.510942 | 0 | 01/05/2025 11:17:44:134 | 0 | 0
VENTUS_1_000_JAN_MED_FP | 0.979886 | 0 | 01/05/2025 11:17:44:134 | 0 | 0
VENTUS_1_030_AIR_MED_P | 2278.000000 | 0 | 01/05/2025 11:17:44:134 | 0 | 0
VENTUS_1_030_AIR_MED_Q | -510.000000 | 0 | 01/05/2025 11:17:44:134 | 0 | 0
VENTUS_1_030_AIR_MED_S | 2334.391602 | 0 | 01/05/2025 11:17:44:134 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL01 | 5.767700 | 0 | 01/05/2025 11:17:44:172 | 0 | 0
