PCP_18_JULIO_000_JAN_MED_P | 0.028018 | 0 | 01/05/2025 08:37:43:323 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | -0.001154 | 0 | 01/05/2025 08:37:43:323 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | 0.999596 | 0 | 01/05/2025 08:37:43:323 | 0 | 0
PCP_18_JULIO_030_AIR_MED_P | -28.000000 | 0 | 01/05/2025 08:37:43:323 | 0 | 0
PCP_18_JULIO_030_AIR_MED_PTOT | -28.000000 | 0 | 01/05/2025 08:37:43:323 | 0 | 0
PCP_18_JULIO_030_AIR_MED_Q | 2.000000 | 0 | 01/05/2025 08:37:43:323 | 0 | 0
PCP_18_JULIO_030_AIR_MED_FP | 1.000000 | 0 | 01/05/2025 08:37:43:323 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 28.071337 | 0 | 01/05/2025 08:37:43:323 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 39.679993 | 0 | 01/05/2025 08:37:43:910 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 96.569412 | 0 | 01/05/2025 08:37:43:910 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.713705 | 0 | 01/05/2025 08:37:43:910 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.156852 | 0 | 01/05/2025 08:37:43:910 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.967393 | 0 | 01/05/2025 08:37:43:910 | 0 | 0
ROSARIO_000_MET_MED_CANAL02 | 9.597810 | 0 | 01/05/2025 08:37:43:962 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 38.440002 | 0 | 01/05/2025 08:37:43:962 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 82.556831 | 0 | 01/05/2025 08:37:43:962 | 0 | 0
ROSARIO_000_MET_MED_CANAL11 | 1005.196106 | 0 | 01/05/2025 08:37:43:962 | 0 | 0
ROSARIO_000_JAN_MED_P | -7.509381 | 0 | 01/05/2025 08:37:43:962 | 0 | 0
ROSARIO_000_JAN_MED_Q | -0.021803 | 0 | 01/05/2025 08:37:43:962 | 0 | 0
ROSARIO_000_JAN_MED_FP | -0.999965 | 0 | 01/05/2025 08:37:43:962 | 0 | 0
ROSARIO_030_AIR_MED_P | 7507.000000 | 0 | 01/05/2025 08:37:43:962 | 0 | 0
ROSARIO_030_AIR_MED_Q | 2.000000 | 0 | 01/05/2025 08:37:43:962 | 0 | 0
ROSARIO_030_AIR_MED_S | 7.507001 | 0 | 01/05/2025 08:37:43:962 | 0 | 0
ROSARIO_030_AIR_MED_PTOT | 7507.000000 | 0 | 01/05/2025 08:37:43:962 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 7.836080 | 0 | 01/05/2025 08:37:44:077 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 33.599976 | 0 | 01/05/2025 08:37:44:077 | 0 | 0
SOLIS_000_MET_MED_CANAL09 | 12.991631 | 0 | 01/05/2025 08:37:44:077 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 77.436584 | 0 | 01/05/2025 08:37:44:077 | 0 | 0
SOLIS_000_MET_MED_CANAL11 | 1007.459106 | 0 | 01/05/2025 08:37:44:077 | 0 | 0
SOLIS_000_JAN_MED_P | -2.010410 | 0 | 01/05/2025 08:37:44:077 | 0 | 0
SOLIS_000_JAN_MED_Q | -0.008526 | 0 | 01/05/2025 08:37:44:077 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999273 | 0 | 01/05/2025 08:37:44:077 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.516331 | 0 | 01/05/2025 08:37:44:077 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL02 | 9.232389 | 0 | 01/05/2025 08:37:44:100 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL08 | 19.489990 | 0 | 01/05/2025 08:37:44:100 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL09 | 11.231655 | 0 | 01/05/2025 08:37:44:100 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 84.940208 | 0 | 01/05/2025 08:37:44:100 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL11 | 1004.077576 | 0 | 01/05/2025 08:37:44:100 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -9.758921 | 0 | 01/05/2025 08:37:44:100 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 2.837052 | 0 | 01/05/2025 08:37:44:100 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.958665 | 0 | 01/05/2025 08:37:44:100 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 9628.000000 | 0 | 01/05/2025 08:37:44:100 | 0 | 0
MARIA_LUZ_030_AIR_MED_Q | -2804.000000 | 0 | 01/05/2025 08:37:44:100 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 10028.000977 | 0 | 01/05/2025 08:37:44:100 | 0 | 0
JULIETA_000_MET_MED_CANAL01 | 5.360000 | 0 | 01/05/2025 08:37:44:129 | 0 | 0
JULIETA_000_MET_MED_CANAL08 | 14.000000 | 0 | 01/05/2025 08:37:44:129 | 0 | 0
JULIETA_000_JAN_MED_P | -0.492956 | 0 | 01/05/2025 08:37:44:129 | 0 | 0
JULIETA_000_JAN_MED_Q | 0.066854 | 0 | 01/05/2025 08:37:44:129 | 0 | 0
JULIETA_000_JAN_MED_FP | 0.989373 | 0 | 01/05/2025 08:37:44:129 | 0 | 0
JULIETA_030_AIR_MED_P | 493.000000 | 0 | 01/05/2025 08:37:44:129 | 0 | 0
JULIETA_030_AIR_MED_S | 497.667572 | 0 | 01/05/2025 08:37:44:129 | 0 | 0
JULIETA_030_AIR_MED_I | 9.000000 | 0 | 01/05/2025 08:37:44:129 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL01 | 10.280110 | 0 | 01/05/2025 08:37:44:176 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL02 | 10.857610 | 0 | 01/05/2025 08:37:44:176 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL08 | 29.279999 | 0 | 01/05/2025 08:37:44:176 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL09 | 10.895660 | 0 | 01/05/2025 08:37:44:176 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL10 | 92.250877 | 0 | 01/05/2025 08:37:44:176 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL11 | 1009.316833 | 0 | 01/05/2025 08:37:44:176 | 0 | 0
VILLA_ROD_000_JAN_MED_P | -2.002919 | 0 | 01/05/2025 08:37:44:176 | 0 | 0
VILLA_ROD_000_JAN_MED_Q | -0.012885 | 0 | 01/05/2025 08:37:44:176 | 0 | 0
VILLA_ROD_000_JAN_MED_FP | -0.999994 | 0 | 01/05/2025 08:37:44:176 | 0 | 0
VILLA_ROD_000_GRL_MED_TENSIONBARRASKV | 31.527334 | 0 | 01/05/2025 08:37:44:176 | 0 | 0
VILLA_ROD_030_AIR_MED_P | 2000.000000 | 0 | 01/05/2025 08:37:44:176 | 0 | 0
VILLA_ROD_030_AIR_MED_S | 2000.000244 | 0 | 01/05/2025 08:37:44:176 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | 0.029537 | 0 | 01/05/2025 08:37:44:305 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | -0.013810 | 0 | 01/05/2025 08:37:44:305 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | 0.718875 | 0 | 01/05/2025 08:37:44:305 | 0 | 0
PCP_18_JULIO_030_AIR_MED_P | -29.000000 | 0 | 01/05/2025 08:37:44:305 | 0 | 0
PCP_18_JULIO_030_AIR_MED_PTOT | -29.000000 | 0 | 01/05/2025 08:37:44:305 | 0 | 0
PCP_18_JULIO_030_AIR_MED_Q | 9.000000 | 0 | 01/05/2025 08:37:44:305 | 0 | 0
PCP_18_JULIO_030_AIR_MED_FP | 0.960000 | 0 | 01/05/2025 08:37:44:305 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 30.364452 | 0 | 01/05/2025 08:37:44:305 | 0 | 0
PCP_18_JULIO_030_AIR_MED_QCAP | 211.000000 | 0 | 01/05/2025 08:37:44:305 | 0 | 0
LIBERTAD_000_MET_MED_CANAL02 | 6.773430 | 0 | 01/05/2025 08:37:44:917 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 37.750000 | 0 | 01/05/2025 08:37:44:917 | 0 | 0
LIBERTAD_000_MET_MED_CANAL09 | 10.779598 | 0 | 01/05/2025 08:37:44:917 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 96.257957 | 0 | 01/05/2025 08:37:44:917 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1015.466187 | 0 | 01/05/2025 08:37:44:917 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.715544 | 0 | 01/05/2025 08:37:44:917 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.157473 | 0 | 01/05/2025 08:37:44:917 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.967650 | 0 | 01/05/2025 08:37:44:917 | 0 | 0
LIBERTAD_030_AIR_MED_P | 2341.000000 | 0 | 01/05/2025 08:37:44:917 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 9.806770 | 0 | 01/05/2025 08:37:45:016 | 0 | 0
ROSARIO_000_MET_MED_CANAL02 | 9.784430 | 0 | 01/05/2025 08:37:45:016 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 37.559998 | 0 | 01/05/2025 08:37:45:016 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 82.600311 | 0 | 01/05/2025 08:37:45:016 | 0 | 0
ROSARIO_000_JAN_MED_P | -7.554036 | 0 | 01/05/2025 08:37:45:016 | 0 | 0
ROSARIO_000_JAN_MED_Q | -0.008481 | 0 | 01/05/2025 08:37:45:016 | 0 | 0
ROSARIO_000_JAN_MED_FP | -0.999978 | 0 | 01/05/2025 08:37:45:016 | 0 | 0
ROSARIO_030_AIR_MED_P | 7482.000000 | 0 | 01/05/2025 08:37:45:016 | 0 | 0
ROSARIO_030_AIR_MED_Q | 8.000000 | 0 | 01/05/2025 08:37:45:016 | 0 | 0
ROSARIO_030_AIR_MED_FP | -0.998000 | 0 | 01/05/2025 08:37:45:016 | 0 | 0
ROSARIO_030_AIR_MED_S | 7.482005 | 0 | 01/05/2025 08:37:45:016 | 0 | 0
ROSARIO_030_AIR_MED_PTOT | 7482.000000 | 0 | 01/05/2025 08:37:45:016 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL01 | 9.506900 | 0 | 01/05/2025 08:37:45:099 | 0 | 0
