PCP_18_JULIO_000_MET_MED_CANAL01 | 2.415000 | 0 | 01/05/2025 10:37:43:368 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL08 | 39.380005 | 0 | 01/05/2025 10:37:43:368 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL09 | 16.657925 | 0 | 01/05/2025 10:37:43:368 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL10 | 99.858368 | 0 | 01/05/2025 10:37:43:368 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | -0.390983 | 0 | 01/05/2025 10:37:43:368 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | 0.001644 | 0 | 01/05/2025 10:37:43:368 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | -0.999688 | 0 | 01/05/2025 10:37:43:368 | 0 | 0
PCP_18_JULIO_030_AIR_MED_P | 405.000000 | 0 | 01/05/2025 10:37:43:368 | 0 | 0
PCP_18_JULIO_030_AIR_MED_PTOT | 405.000000 | 0 | 01/05/2025 10:37:43:368 | 0 | 0
PCP_18_JULIO_030_AIR_MED_Q | -2.000000 | 0 | 01/05/2025 10:37:43:368 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 405.004944 | 0 | 01/05/2025 10:37:43:368 | 0 | 0
PCP_18_JULIO_030_AIR_MED_QCAP | 2083.000000 | 0 | 01/05/2025 10:37:43:368 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 3.788940 | 0 | 01/05/2025 10:37:44:001 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 41.600006 | 0 | 01/05/2025 10:37:44:001 | 0 | 0
LIBERTAD_000_MET_MED_CANAL09 | 15.743050 | 0 | 01/05/2025 10:37:44:001 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 72.894142 | 0 | 01/05/2025 10:37:44:001 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1015.838501 | 0 | 01/05/2025 10:37:44:001 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.052120 | 0 | 01/05/2025 10:37:44:001 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.013627 | 0 | 01/05/2025 10:37:44:001 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.933501 | 0 | 01/05/2025 10:37:44:001 | 0 | 0
LIBERTAD_030_AIR_MED_P | 223.000000 | 0 | 01/05/2025 10:37:44:001 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL08 | 45.699982 | 0 | 01/05/2025 10:37:44:105 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL09 | 17.812981 | 0 | 01/05/2025 10:37:44:105 | 0 | 0
