PCP_18_JULIO_000_MET_MED_CANAL01 | 2.882750 | 0 | 01/05/2025 12:27:43:434 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL02 | 3.446050 | 0 | 01/05/2025 12:27:43:434 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL08 | 65.600006 | 0 | 01/05/2025 12:27:43:434 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL09 | 18.658321 | 0 | 01/05/2025 12:27:43:434 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL10 | 68.636139 | 0 | 01/05/2025 12:27:43:434 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL11 | 1016.723450 | 0 | 01/05/2025 12:27:43:434 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | -0.690942 | 0 | 01/05/2025 12:27:43:434 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | 0.001843 | 0 | 01/05/2025 12:27:43:434 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | -0.999905 | 0 | 01/05/2025 12:27:43:434 | 0 | 0
PCP_18_JULIO_030_AIR_MED_P | 680.000000 | 0 | 01/05/2025 12:27:43:434 | 0 | 0
PCP_18_JULIO_030_AIR_MED_PTOT | 680.000000 | 0 | 01/05/2025 12:27:43:434 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 680.011780 | 0 | 01/05/2025 12:27:43:434 | 0 | 0
PCP_18_JULIO_030_AIR_MED_QCAP | 2344.000000 | 0 | 01/05/2025 12:27:43:434 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 6.502470 | 0 | 01/05/2025 12:27:44:099 | 0 | 0
LIBERTAD_000_MET_MED_CANAL02 | 6.400070 | 0 | 01/05/2025 12:27:44:099 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 40.639984 | 0 | 01/05/2025 12:27:44:099 | 0 | 0
LIBERTAD_000_MET_MED_CANAL09 | 21.409737 | 0 | 01/05/2025 12:27:44:099 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 53.436703 | 0 | 01/05/2025 12:27:44:099 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1014.386719 | 0 | 01/05/2025 12:27:44:099 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.856123 | 0 | 01/05/2025 12:27:44:099 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.185872 | 0 | 01/05/2025 12:27:44:099 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.970126 | 0 | 01/05/2025 12:27:44:099 | 0 | 0
LIBERTAD_030_AIR_MED_P | 2730.000000 | 0 | 01/05/2025 12:27:44:099 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 8.120351 | 0 | 01/05/2025 12:27:44:173 | 0 | 0
ROSARIO_000_MET_MED_CANAL02 | 7.824920 | 0 | 01/05/2025 12:27:44:173 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 51.139984 | 0 | 01/05/2025 12:27:44:173 | 0 | 0
