LIBERTAD_000_MET_MED_CANAL08 | 45.979980 | 0 | 01/05/2025 03:07:43:630 | 0 | 0
LIBERTAD_000_MET_MED_CANAL09 | 7.826744 | 0 | 01/05/2025 03:07:43:630 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 91.556686 | 0 | 01/05/2025 03:07:43:630 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1014.833374 | 0 | 01/05/2025 03:07:43:630 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.601802 | 0 | 01/05/2025 03:07:43:630 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.132805 | 0 | 01/05/2025 03:07:43:630 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.965963 | 0 | 01/05/2025 03:07:43:630 | 0 | 0
VENTUS_1_000_JAN_MED_P | -3.674054 | 0 | 01/05/2025 03:07:43:753 | 0 | 0
VENTUS_1_000_JAN_MED_Q | 0.977203 | 0 | 01/05/2025 03:07:43:753 | 0 | 0
VENTUS_1_000_JAN_MED_FP | 0.974133 | 0 | 01/05/2025 03:07:43:753 | 0 | 0
VENTUS_1_030_AIR_MED_P | 3677.000000 | 0 | 01/05/2025 03:07:43:753 | 0 | 0
VENTUS_1_030_AIR_MED_S | 3804.327148 | 0 | 01/05/2025 03:07:43:753 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 5.778100 | 0 | 01/05/2025 03:07:43:789 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 57.960022 | 0 | 01/05/2025 03:07:43:789 | 0 | 0
ROSARIO_000_MET_MED_CANAL09 | 10.088242 | 0 | 01/05/2025 03:07:43:789 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 86.682510 | 0 | 01/05/2025 03:07:43:789 | 0 | 0
ROSARIO_000_MET_MED_CANAL11 | 1003.467285 | 0 | 01/05/2025 03:07:43:789 | 0 | 0
ROSARIO_000_JAN_MED_P | -3.268775 | 0 | 01/05/2025 03:07:43:789 | 0 | 0
ROSARIO_000_JAN_MED_Q | 0.000057 | 0 | 01/05/2025 03:07:43:789 | 0 | 0
ROSARIO_000_JAN_MED_FP | -0.999953 | 0 | 01/05/2025 03:07:43:789 | 0 | 0
ROSARIO_030_AIR_MED_P | 3261.000000 | 0 | 01/05/2025 03:07:43:789 | 0 | 0
ROSARIO_030_AIR_MED_Q | -3.000000 | 0 | 01/05/2025 03:07:43:789 | 0 | 0
ROSARIO_030_AIR_MED_S | 3.261002 | 0 | 01/05/2025 03:07:43:789 | 0 | 0
ROSARIO_030_AIR_MED_PTOT | 3261.000000 | 0 | 01/05/2025 03:07:43:789 | 0 | 0
JULIETA_000_MET_MED_CANAL01 | 7.660000 | 0 | 01/05/2025 03:07:43:911 | 0 | 0
JULIETA_000_JAN_MED_P | -1.257405 | 0 | 01/05/2025 03:07:43:911 | 0 | 0
JULIETA_000_JAN_MED_Q | 0.166979 | 0 | 01/05/2025 03:07:43:911 | 0 | 0
JULIETA_000_JAN_MED_FP | 0.989789 | 0 | 01/05/2025 03:07:43:911 | 0 | 0
JULIETA_030_AIR_MED_P | 1218.000000 | 0 | 01/05/2025 03:07:43:911 | 0 | 0
JULIETA_030_AIR_MED_Q | -168.000000 | 0 | 01/05/2025 03:07:43:911 | 0 | 0
JULIETA_030_AIR_MED_S | 1229.531616 | 0 | 01/05/2025 03:07:43:911 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL01 | 9.880820 | 0 | 01/05/2025 03:07:43:944 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL09 | 10.174011 | 0 | 01/05/2025 03:07:43:944 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 86.377914 | 0 | 01/05/2025 03:07:43:944 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL11 | 1002.897156 | 0 | 01/05/2025 03:07:43:944 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -8.518661 | 0 | 01/05/2025 03:07:43:944 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 2.474775 | 0 | 01/05/2025 03:07:43:944 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.958542 | 0 | 01/05/2025 03:07:43:944 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 8379.000000 | 0 | 01/05/2025 03:07:43:944 | 0 | 0
MARIA_LUZ_030_AIR_MED_Q | -2440.000000 | 0 | 01/05/2025 03:07:43:944 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 8727.041016 | 0 | 01/05/2025 03:07:43:944 | 0 | 0
SOLIS_000_MET_MED_CANAL01 | 6.985770 | 0 | 01/05/2025 03:07:43:981 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 6.620710 | 0 | 01/05/2025 03:07:43:981 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 45.359985 | 0 | 01/05/2025 03:07:43:981 | 0 | 0
SOLIS_000_MET_MED_CANAL09 | 11.097054 | 0 | 01/05/2025 03:07:43:981 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 80.695206 | 0 | 01/05/2025 03:07:43:981 | 0 | 0
SOLIS_000_MET_MED_CANAL11 | 1005.115173 | 0 | 01/05/2025 03:07:43:981 | 0 | 0
SOLIS_000_JAN_MED_P | -2.012916 | 0 | 01/05/2025 03:07:43:981 | 0 | 0
SOLIS_000_JAN_MED_Q | -0.003285 | 0 | 01/05/2025 03:07:43:981 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999221 | 0 | 01/05/2025 03:07:43:981 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.623760 | 0 | 01/05/2025 03:07:43:981 | 0 | 0
SOLIS_030_AIR_MED_V | 31.622000 | 0 | 01/05/2025 03:07:43:981 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL01 | 9.910110 | 0 | 01/05/2025 03:07:43:997 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL08 | 31.000000 | 0 | 01/05/2025 03:07:43:997 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL09 | 7.492241 | 0 | 01/05/2025 03:07:43:997 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL10 | 90.251465 | 0 | 01/05/2025 03:07:43:997 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL11 | 1006.341187 | 0 | 01/05/2025 03:07:43:997 | 0 | 0
VILLA_ROD_000_JAN_MED_P | -1.995212 | 0 | 01/05/2025 03:07:43:997 | 0 | 0
VILLA_ROD_000_JAN_MED_Q | -0.013946 | 0 | 01/05/2025 03:07:43:997 | 0 | 0
VILLA_ROD_000_JAN_MED_FP | -0.999990 | 0 | 01/05/2025 03:07:43:997 | 0 | 0
VILLA_ROD_000_GRL_MED_TENSIONBARRASKV | 31.704233 | 0 | 01/05/2025 03:07:43:997 | 0 | 0
VILLA_ROD_030_AIR_MED_P | 2001.000000 | 0 | 01/05/2025 03:07:43:997 | 0 | 0
VILLA_ROD_030_AIR_MED_Q | 1.000000 | 0 | 01/05/2025 03:07:43:997 | 0 | 0
VILLA_ROD_030_AIR_MED_S | 2001.000244 | 0 | 01/05/2025 03:07:43:997 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | -0.447626 | 0 | 01/05/2025 03:07:44:137 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | -0.001751 | 0 | 01/05/2025 03:07:44:137 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | -0.999967 | 0 | 01/05/2025 03:07:44:137 | 0 | 0
PCP_18_JULIO_030_AIR_MED_P | 446.000000 | 0 | 01/05/2025 03:07:44:137 | 0 | 0
PCP_18_JULIO_030_AIR_MED_PTOT | 446.000000 | 0 | 01/05/2025 03:07:44:137 | 0 | 0
PCP_18_JULIO_030_AIR_MED_Q | 1.000000 | 0 | 01/05/2025 03:07:44:137 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 446.001129 | 0 | 01/05/2025 03:07:44:137 | 0 | 0
MARYSTAY_030_AIR_MED_V | 31.374001 | 0 | 01/05/2025 03:07:44:322 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 6.970320 | 0 | 01/05/2025 03:07:44:640 | 0 | 0
LIBERTAD_000_MET_MED_CANAL02 | 7.146790 | 0 | 01/05/2025 03:07:44:640 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 43.529999 | 0 | 01/05/2025 03:07:44:640 | 0 | 0
LIBERTAD_000_MET_MED_CANAL09 | 7.830189 | 0 | 01/05/2025 03:07:44:640 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 91.414124 | 0 | 01/05/2025 03:07:44:640 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1014.889282 | 0 | 01/05/2025 03:07:44:640 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.602114 | 0 | 01/05/2025 03:07:44:640 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.130978 | 0 | 01/05/2025 03:07:44:640 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.966552 | 0 | 01/05/2025 03:07:44:640 | 0 | 0
LIBERTAD_030_AIR_MED_P | 1998.000000 | 0 | 01/05/2025 03:07:44:640 | 0 | 0
VENTUS_1_000_JAN_MED_P | -3.679386 | 0 | 01/05/2025 03:07:44:755 | 0 | 0
VENTUS_1_000_JAN_MED_Q | 0.974979 | 0 | 01/05/2025 03:07:44:755 | 0 | 0
VENTUS_1_000_JAN_MED_FP | 0.974277 | 0 | 01/05/2025 03:07:44:755 | 0 | 0
VENTUS_1_030_AIR_MED_V | 31.042999 | 0 | 01/05/2025 03:07:44:755 | 0 | 0
ROSARIO_000_MET_MED_CANAL02 | 5.958720 | 0 | 01/05/2025 03:07:44:771 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 53.199982 | 0 | 01/05/2025 03:07:44:771 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 86.674736 | 0 | 01/05/2025 03:07:44:771 | 0 | 0
ROSARIO_000_MET_MED_CANAL11 | 1003.433899 | 0 | 01/05/2025 03:07:44:771 | 0 | 0
ROSARIO_000_JAN_MED_P | -3.299828 | 0 | 01/05/2025 03:07:44:771 | 0 | 0
ROSARIO_000_JAN_MED_Q | 0.000038 | 0 | 01/05/2025 03:07:44:771 | 0 | 0
ROSARIO_000_JAN_MED_FP | -0.999953 | 0 | 01/05/2025 03:07:44:771 | 0 | 0
ROSARIO_030_AIR_MED_P | 3274.000000 | 0 | 01/05/2025 03:07:44:771 | 0 | 0
ROSARIO_030_AIR_MED_Q | -4.000000 | 0 | 01/05/2025 03:07:44:771 | 0 | 0
ROSARIO_030_AIR_MED_S | 3.274003 | 0 | 01/05/2025 03:07:44:771 | 0 | 0
ROSARIO_030_AIR_MED_PTOT | 3274.000000 | 0 | 01/05/2025 03:07:44:771 | 0 | 0
JULIETA_000_MET_MED_CANAL01 | 7.860000 | 0 | 01/05/2025 03:07:44:896 | 0 | 0
JULIETA_000_MET_MED_CANAL08 | 40.000000 | 0 | 01/05/2025 03:07:44:896 | 0 | 0
JULIETA_000_JAN_MED_P | -1.216537 | 0 | 01/05/2025 03:07:44:896 | 0 | 0
JULIETA_000_JAN_MED_Q | 0.167296 | 0 | 01/05/2025 03:07:44:896 | 0 | 0
JULIETA_000_JAN_MED_FP | 0.988978 | 0 | 01/05/2025 03:07:44:896 | 0 | 0
JULIETA_030_AIR_MED_P | 1236.000000 | 0 | 01/05/2025 03:07:44:896 | 0 | 0
JULIETA_030_AIR_MED_S | 1247.365234 | 0 | 01/05/2025 03:07:44:896 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL01 | 9.787340 | 0 | 01/05/2025 03:07:44:946 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL02 | 10.071819 | 0 | 01/05/2025 03:07:44:946 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 86.368523 | 0 | 01/05/2025 03:07:44:946 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL11 | 1002.914001 | 0 | 01/05/2025 03:07:44:946 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -8.519606 | 0 | 01/05/2025 03:07:44:946 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 2.469311 | 0 | 01/05/2025 03:07:44:946 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.958546 | 0 | 01/05/2025 03:07:44:946 | 0 | 0
MARIA_LUZ_000_JAN_MED_KVARH | 70.749428 | 0 | 01/05/2025 03:07:44:946 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 8391.000000 | 0 | 01/05/2025 03:07:44:946 | 0 | 0
MARIA_LUZ_030_AIR_MED_Q | -2441.000000 | 0 | 01/05/2025 03:07:44:946 | 0 | 0
MARIA_LUZ_030_AIR_MED_V | 32.433998 | 0 | 01/05/2025 03:07:44:946 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 8738.841797 | 0 | 01/05/2025 03:07:44:946 | 0 | 0
SOLIS_000_MET_MED_CANAL01 | 6.705299 | 0 | 01/05/2025 03:07:44:989 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 6.433730 | 0 | 01/05/2025 03:07:44:989 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 40.770020 | 0 | 01/05/2025 03:07:44:989 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 80.709122 | 0 | 01/05/2025 03:07:44:989 | 0 | 0
SOLIS_000_MET_MED_CANAL11 | 1005.098633 | 0 | 01/05/2025 03:07:44:989 | 0 | 0
SOLIS_000_JAN_MED_P | -2.010722 | 0 | 01/05/2025 03:07:44:989 | 0 | 0
SOLIS_000_JAN_MED_Q | -0.008465 | 0 | 01/05/2025 03:07:44:989 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999105 | 0 | 01/05/2025 03:07:44:989 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.629305 | 0 | 01/05/2025 03:07:44:989 | 0 | 0
SOLIS_030_AIR_MED_P | 2000.000000 | 0 | 01/05/2025 03:07:44:989 | 0 | 0
SOLIS_030_AIR_MED_S | 2000.000244 | 0 | 01/05/2025 03:07:44:989 | 0 | 0
