PCP_18_JULIO_000_MET_MED_CANAL01 | 3.724700 | 0 | 01/05/2025 10:57:43:376 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL08 | 47.489990 | 0 | 01/05/2025 10:57:43:376 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL10 | 99.127495 | 0 | 01/05/2025 10:57:43:376 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL11 | 1016.673584 | 0 | 01/05/2025 10:57:43:376 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | -0.336277 | 0 | 01/05/2025 10:57:43:376 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | 0.001382 | 0 | 01/05/2025 10:57:43:376 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | -0.999504 | 0 | 01/05/2025 10:57:43:376 | 0 | 0
PCP_18_JULIO_030_AIR_MED_P | 349.000000 | 0 | 01/05/2025 10:57:43:376 | 0 | 0
PCP_18_JULIO_030_AIR_MED_PTOT | 349.000000 | 0 | 01/05/2025 10:57:43:376 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 349.012909 | 0 | 01/05/2025 10:57:43:376 | 0 | 0
PCP_18_JULIO_030_AIR_MED_QCAP | 1420.000000 | 0 | 01/05/2025 10:57:43:376 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 4.537500 | 0 | 01/05/2025 10:57:44:015 | 0 | 0
LIBERTAD_000_MET_MED_CANAL02 | 4.719950 | 0 | 01/05/2025 10:57:44:015 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 53.639984 | 0 | 01/05/2025 10:57:44:015 | 0 | 0
LIBERTAD_000_MET_MED_CANAL09 | 16.548660 | 0 | 01/05/2025 10:57:44:015 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 73.182365 | 0 | 01/05/2025 10:57:44:015 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1015.708130 | 0 | 01/05/2025 10:57:44:015 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.151259 | 0 | 01/05/2025 10:57:44:015 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.039001 | 0 | 01/05/2025 10:57:44:015 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.960025 | 0 | 01/05/2025 10:57:44:015 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 5.403340 | 0 | 01/05/2025 10:57:44:106 | 0 | 0
ROSARIO_000_MET_MED_CANAL02 | 5.305550 | 0 | 01/05/2025 10:57:44:106 | 0 | 0
