SOLIS_000_MET_MED_CANAL01 | 4.461540 | 0 | 01/05/2025 21:17:42:084 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 4.657420 | 0 | 01/05/2025 21:17:42:084 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 76.199982 | 0 | 01/05/2025 21:17:42:084 | 0 | 0
SOLIS_000_MET_MED_CANAL09 | 13.152084 | 0 | 01/05/2025 21:17:42:084 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 83.335838 | 0 | 01/05/2025 21:17:42:084 | 0 | 0
SOLIS_000_MET_MED_CANAL11 | 1004.583069 | 0 | 01/05/2025 21:17:42:084 | 0 | 0
SOLIS_000_JAN_MED_P | -0.977565 | 0 | 01/05/2025 21:17:42:084 | 0 | 0
SOLIS_000_JAN_MED_Q | -0.006285 | 0 | 01/05/2025 21:17:42:084 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999103 | 0 | 01/05/2025 21:17:42:084 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.886141 | 0 | 01/05/2025 21:17:42:084 | 0 | 0
SOLIS_030_AIR_MED_P | 981.000000 | 0 | 01/05/2025 21:17:42:084 | 0 | 0
SOLIS_030_AIR_MED_S | 981.004578 | 0 | 01/05/2025 21:17:42:084 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL01 | 6.328580 | 0 | 01/05/2025 21:17:42:111 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL02 | 6.341020 | 0 | 01/05/2025 21:17:42:111 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL08 | 55.989990 | 0 | 01/05/2025 21:17:42:111 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 88.483528 | 0 | 01/05/2025 21:17:42:111 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL11 | 1001.916443 | 0 | 01/05/2025 21:17:42:111 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -3.045411 | 0 | 01/05/2025 21:17:42:111 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 0.862954 | 0 | 01/05/2025 21:17:42:111 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.961350 | 0 | 01/05/2025 21:17:42:111 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 3010.000000 | 0 | 01/05/2025 21:17:42:111 | 0 | 0
MARIA_LUZ_030_AIR_MED_Q | -850.000000 | 0 | 01/05/2025 21:17:42:111 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 3127.714844 | 0 | 01/05/2025 21:17:42:111 | 0 | 0
VENTUS_1_000_JAN_MED_P | -4.452984 | 0 | 01/05/2025 21:17:42:218 | 0 | 0
VENTUS_1_000_JAN_MED_Q | 1.053157 | 0 | 01/05/2025 21:17:42:218 | 0 | 0
VENTUS_1_000_JAN_MED_FP | 0.976793 | 0 | 01/05/2025 21:17:42:218 | 0 | 0
VENTUS_1_030_AIR_MED_P | 4436.000000 | 0 | 01/05/2025 21:17:42:218 | 0 | 0
VENTUS_1_030_AIR_MED_Q | -1050.000000 | 0 | 01/05/2025 21:17:42:218 | 0 | 0
VENTUS_1_030_AIR_MED_S | 4558.573730 | 0 | 01/05/2025 21:17:42:218 | 0 | 0
VENTUS_1_030_AIR_MED_I | 85.000000 | 0 | 01/05/2025 21:17:42:218 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 8.841721 | 0 | 01/05/2025 21:17:42:218 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 81.889984 | 0 | 01/05/2025 21:17:42:218 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 87.723145 | 0 | 01/05/2025 21:17:42:218 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1012.934937 | 0 | 01/05/2025 21:17:42:218 | 0 | 0
LIBERTAD_000_JAN_MED_P | 1.780940 | 0 | 01/05/2025 21:17:42:218 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.385355 | 0 | 01/05/2025 21:17:42:218 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.973959 | 0 | 01/05/2025 21:17:42:218 | 0 | 0
LIBERTAD_030_AIR_MED_P | 5610.000000 | 0 | 01/05/2025 21:17:42:218 | 0 | 0
LIBERTAD_030_AIR_MED_Q | 770.000000 | 0 | 01/05/2025 21:17:42:218 | 0 | 0
LIBERTAD_030_AIR_MED_QCAP | 3832.000000 | 0 | 01/05/2025 21:17:42:218 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 6.059170 | 0 | 01/05/2025 21:17:42:234 | 0 | 0
ROSARIO_000_MET_MED_CANAL02 | 6.705200 | 0 | 01/05/2025 21:17:42:234 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 76.570007 | 0 | 01/05/2025 21:17:42:234 | 0 | 0
ROSARIO_000_MET_MED_CANAL09 | 13.949188 | 0 | 01/05/2025 21:17:42:234 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 90.441597 | 0 | 01/05/2025 21:17:42:234 | 0 | 0
ROSARIO_000_MET_MED_CANAL11 | 1002.320313 | 0 | 01/05/2025 21:17:42:234 | 0 | 0
ROSARIO_000_JAN_MED_P | -3.534498 | 0 | 01/05/2025 21:17:42:234 | 0 | 0
ROSARIO_000_JAN_MED_Q | -0.023667 | 0 | 01/05/2025 21:17:42:234 | 0 | 0
ROSARIO_000_JAN_MED_FP | -0.999974 | 0 | 01/05/2025 21:17:42:234 | 0 | 0
ROSARIO_030_AIR_MED_P | 3532.000000 | 0 | 01/05/2025 21:17:42:234 | 0 | 0
ROSARIO_030_AIR_MED_Q | 18.000000 | 0 | 01/05/2025 21:17:42:234 | 0 | 0
ROSARIO_030_AIR_MED_S | 3.532046 | 0 | 01/05/2025 21:17:42:234 | 0 | 0
ROSARIO_030_AIR_MED_PTOT | 3532.000000 | 0 | 01/05/2025 21:17:42:234 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL01 | 6.950110 | 0 | 01/05/2025 21:17:42:242 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL02 | 7.050350 | 0 | 01/05/2025 21:17:42:242 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL08 | 72.329987 | 0 | 01/05/2025 21:17:42:242 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL09 | 12.421555 | 0 | 01/05/2025 21:17:42:242 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL10 | 87.394089 | 0 | 01/05/2025 21:17:42:242 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL11 | 1005.809082 | 0 | 01/05/2025 21:17:42:242 | 0 | 0
VILLA_ROD_000_JAN_MED_P | -3.291466 | 0 | 01/05/2025 21:17:42:242 | 0 | 0
VILLA_ROD_000_JAN_MED_Q | -0.016084 | 0 | 01/05/2025 21:17:42:242 | 0 | 0
VILLA_ROD_000_JAN_MED_FP | -0.999930 | 0 | 01/05/2025 21:17:42:242 | 0 | 0
VILLA_ROD_000_GRL_MED_TENSIONBARRASKV | 31.736990 | 0 | 01/05/2025 21:17:42:242 | 0 | 0
VILLA_ROD_030_AIR_MED_P | 3287.000000 | 0 | 01/05/2025 21:17:42:242 | 0 | 0
VILLA_ROD_030_AIR_MED_Q | 0.000000 | 0 | 01/05/2025 21:17:42:242 | 0 | 0
VILLA_ROD_030_AIR_MED_S | 3287.000000 | 0 | 01/05/2025 21:17:42:242 | 0 | 0
JULIETA_000_MET_MED_CANAL01 | 9.300000 | 0 | 01/05/2025 21:17:42:315 | 0 | 0
JULIETA_000_JAN_MED_P | -2.591139 | 0 | 01/05/2025 21:17:42:315 | 0 | 0
JULIETA_000_JAN_MED_Q | 0.361493 | 0 | 01/05/2025 21:17:42:315 | 0 | 0
JULIETA_000_JAN_MED_FP | 0.989660 | 0 | 01/05/2025 21:17:42:315 | 0 | 0
JULIETA_030_AIR_MED_P | 2610.000000 | 0 | 01/05/2025 21:17:42:315 | 0 | 0
JULIETA_030_AIR_MED_Q | -369.000000 | 0 | 01/05/2025 21:17:42:315 | 0 | 0
JULIETA_030_AIR_MED_V | 31.240999 | 0 | 01/05/2025 21:17:42:315 | 0 | 0
JULIETA_030_AIR_MED_S | 2635.955322 | 0 | 01/05/2025 21:17:42:315 | 0 | 0
JULIETA_030_AIR_MED_I | 49.000000 | 0 | 01/05/2025 21:17:42:315 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | -4.521028 | 0 | 01/05/2025 21:17:42:372 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | 1.315739 | 0 | 01/05/2025 21:17:42:372 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | -0.962234 | 0 | 01/05/2025 21:17:42:372 | 0 | 0
PCP_18_JULIO_030_AIR_MED_P | 4527.000000 | 0 | 01/05/2025 21:17:42:372 | 0 | 0
PCP_18_JULIO_030_AIR_MED_PTOT | 4527.000000 | 0 | 01/05/2025 21:17:42:372 | 0 | 0
PCP_18_JULIO_030_AIR_MED_Q | -1319.000000 | 0 | 01/05/2025 21:17:42:372 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 4715.240234 | 0 | 01/05/2025 21:17:42:372 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL02 | 6.434290 | 0 | 01/05/2025 21:17:43:104 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL08 | 56.070007 | 0 | 01/05/2025 21:17:43:104 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL09 | 13.435673 | 0 | 01/05/2025 21:17:43:104 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 88.478813 | 0 | 01/05/2025 21:17:43:104 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL11 | 1001.883057 | 0 | 01/05/2025 21:17:43:104 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -3.065877 | 0 | 01/05/2025 21:17:43:104 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 0.865633 | 0 | 01/05/2025 21:17:43:104 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.961589 | 0 | 01/05/2025 21:17:43:104 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 3009.000000 | 0 | 01/05/2025 21:17:43:104 | 0 | 0
MARIA_LUZ_030_AIR_MED_Q | -854.000000 | 0 | 01/05/2025 21:17:43:104 | 0 | 0
MARIA_LUZ_030_AIR_MED_V | 31.820999 | 0 | 01/05/2025 21:17:43:104 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 3127.842285 | 0 | 01/05/2025 21:17:43:104 | 0 | 0
SOLIS_000_MET_MED_CANAL01 | 4.555030 | 0 | 01/05/2025 21:17:43:138 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 4.844400 | 0 | 01/05/2025 21:17:43:138 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 78.470001 | 0 | 01/05/2025 21:17:43:138 | 0 | 0
SOLIS_000_MET_MED_CANAL09 | 13.148682 | 0 | 01/05/2025 21:17:43:138 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 83.314171 | 0 | 01/05/2025 21:17:43:138 | 0 | 0
SOLIS_000_MET_MED_CANAL11 | 1004.549927 | 0 | 01/05/2025 21:17:43:138 | 0 | 0
SOLIS_000_JAN_MED_P | -0.968513 | 0 | 01/05/2025 21:17:43:138 | 0 | 0
SOLIS_000_JAN_MED_Q | -0.006468 | 0 | 01/05/2025 21:17:43:138 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999096 | 0 | 01/05/2025 21:17:43:138 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.889538 | 0 | 01/05/2025 21:17:43:138 | 0 | 0
SOLIS_030_AIR_MED_P | 974.000000 | 0 | 01/05/2025 21:17:43:138 | 0 | 0
SOLIS_030_AIR_MED_S | 974.004639 | 0 | 01/05/2025 21:17:43:138 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 8.748151 | 0 | 01/05/2025 21:17:43:177 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 81.559998 | 0 | 01/05/2025 21:17:43:177 | 0 | 0
LIBERTAD_000_MET_MED_CANAL09 | 13.189625 | 0 | 01/05/2025 21:17:43:177 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 87.546494 | 0 | 01/05/2025 21:17:43:177 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1012.972046 | 0 | 01/05/2025 21:17:43:177 | 0 | 0
LIBERTAD_000_JAN_MED_P | 1.802368 | 0 | 01/05/2025 21:17:43:177 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.384912 | 0 | 01/05/2025 21:17:43:177 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.974547 | 0 | 01/05/2025 21:17:43:177 | 0 | 0
LIBERTAD_030_AIR_MED_P | 5617.000000 | 0 | 01/05/2025 21:17:43:177 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL08 | 71.940002 | 0 | 01/05/2025 21:17:43:191 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL09 | 12.442047 | 0 | 01/05/2025 21:17:43:191 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL11 | 1005.825623 | 0 | 01/05/2025 21:17:43:191 | 0 | 0
VILLA_ROD_000_JAN_MED_P | -3.320047 | 0 | 01/05/2025 21:17:43:191 | 0 | 0
VILLA_ROD_000_JAN_MED_Q | -0.015654 | 0 | 01/05/2025 21:17:43:191 | 0 | 0
VILLA_ROD_000_JAN_MED_FP | -0.999933 | 0 | 01/05/2025 21:17:43:191 | 0 | 0
VILLA_ROD_000_GRL_MED_TENSIONBARRASKV | 31.738214 | 0 | 01/05/2025 21:17:43:191 | 0 | 0
VILLA_ROD_030_AIR_MED_P | 3291.000000 | 0 | 01/05/2025 21:17:43:191 | 0 | 0
VILLA_ROD_030_AIR_MED_Q | -1.000000 | 0 | 01/05/2025 21:17:43:191 | 0 | 0
VILLA_ROD_030_AIR_MED_V | 31.912001 | 0 | 01/05/2025 21:17:43:191 | 0 | 0
VILLA_ROD_030_AIR_MED_S | 3291.000244 | 0 | 01/05/2025 21:17:43:191 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 6.340240 | 0 | 01/05/2025 21:17:43:232 | 0 | 0
ROSARIO_000_MET_MED_CANAL02 | 6.611890 | 0 | 01/05/2025 21:17:43:232 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 76.220001 | 0 | 01/05/2025 21:17:43:232 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 90.446266 | 0 | 01/05/2025 21:17:43:232 | 0 | 0
ROSARIO_000_MET_MED_CANAL11 | 1002.303467 | 0 | 01/05/2025 21:17:43:232 | 0 | 0
ROSARIO_000_JAN_MED_P | -3.510110 | 0 | 01/05/2025 21:17:43:232 | 0 | 0
ROSARIO_000_JAN_MED_Q | -0.028909 | 0 | 01/05/2025 21:17:43:232 | 0 | 0
ROSARIO_000_JAN_MED_FP | -0.999964 | 0 | 01/05/2025 21:17:43:232 | 0 | 0
ROSARIO_030_AIR_MED_P | 3512.000000 | 0 | 01/05/2025 21:17:43:232 | 0 | 0
ROSARIO_030_AIR_MED_Q | 21.000000 | 0 | 01/05/2025 21:17:43:232 | 0 | 0
ROSARIO_030_AIR_MED_S | 3.512063 | 0 | 01/05/2025 21:17:43:232 | 0 | 0
ROSARIO_030_AIR_MED_PTOT | 3512.000000 | 0 | 01/05/2025 21:17:43:232 | 0 | 0
VENTUS_1_000_JAN_MED_P | -4.408862 | 0 | 01/05/2025 21:17:43:259 | 0 | 0
VENTUS_1_000_JAN_MED_Q | 1.050493 | 0 | 01/05/2025 21:17:43:259 | 0 | 0
VENTUS_1_000_JAN_MED_FP | 0.976447 | 0 | 01/05/2025 21:17:43:259 | 0 | 0
VENTUS_1_030_AIR_MED_P | 4423.000000 | 0 | 01/05/2025 21:17:43:259 | 0 | 0
VENTUS_1_030_AIR_MED_Q | -1049.000000 | 0 | 01/05/2025 21:17:43:259 | 0 | 0
VENTUS_1_030_AIR_MED_S | 4545.693359 | 0 | 01/05/2025 21:17:43:259 | 0 | 0
VENTUS_1_030_AIR_MED_I | 84.000000 | 0 | 01/05/2025 21:17:43:259 | 0 | 0
JULIETA_000_MET_MED_CANAL01 | 9.240000 | 0 | 01/05/2025 21:17:43:315 | 0 | 0
JULIETA_000_MET_MED_CANAL08 | 56.000000 | 0 | 01/05/2025 21:17:43:315 | 0 | 0
JULIETA_000_JAN_MED_P | -2.530443 | 0 | 01/05/2025 21:17:43:315 | 0 | 0
JULIETA_000_JAN_MED_Q | 0.355589 | 0 | 01/05/2025 21:17:43:315 | 0 | 0
JULIETA_000_JAN_MED_FP | 0.989438 | 0 | 01/05/2025 21:17:43:315 | 0 | 0
JULIETA_030_AIR_MED_P | 2584.000000 | 0 | 01/05/2025 21:17:43:315 | 0 | 0
JULIETA_030_AIR_MED_Q | -366.000000 | 0 | 01/05/2025 21:17:43:315 | 0 | 0
JULIETA_030_AIR_MED_S | 2609.791504 | 0 | 01/05/2025 21:17:43:315 | 0 | 0
JULIETA_030_AIR_MED_I | 48.000000 | 0 | 01/05/2025 21:17:43:315 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | -4.542119 | 0 | 01/05/2025 21:17:43:332 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | 1.317109 | 0 | 01/05/2025 21:17:43:332 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | -0.962429 | 0 | 01/05/2025 21:17:43:332 | 0 | 0
PCP_18_JULIO_030_AIR_MED_P | 4505.000000 | 0 | 01/05/2025 21:17:43:332 | 0 | 0
PCP_18_JULIO_030_AIR_MED_PTOT | 4505.000000 | 0 | 01/05/2025 21:17:43:332 | 0 | 0
PCP_18_JULIO_030_AIR_MED_Q | -1315.000000 | 0 | 01/05/2025 21:17:43:332 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 4693.000000 | 0 | 01/05/2025 21:17:43:332 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL02 | 6.527560 | 0 | 01/05/2025 21:17:44:119 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL08 | 55.979980 | 0 | 01/05/2025 21:17:44:119 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL09 | 13.439068 | 0 | 01/05/2025 21:17:44:119 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 88.488235 | 0 | 01/05/2025 21:17:44:119 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL11 | 1001.916443 | 0 | 01/05/2025 21:17:44:119 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -3.070780 | 0 | 01/05/2025 21:17:44:119 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 0.876155 | 0 | 01/05/2025 21:17:44:119 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.960849 | 0 | 01/05/2025 21:17:44:119 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 3021.000000 | 0 | 01/05/2025 21:17:44:119 | 0 | 0
MARIA_LUZ_030_AIR_MED_Q | -858.000000 | 0 | 01/05/2025 21:17:44:119 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 3140.478516 | 0 | 01/05/2025 21:17:44:119 | 0 | 0
SOLIS_000_MET_MED_CANAL01 | 4.461540 | 0 | 01/05/2025 21:17:44:125 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 4.750910 | 0 | 01/05/2025 21:17:44:125 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 76.789978 | 0 | 01/05/2025 21:17:44:125 | 0 | 0
SOLIS_000_MET_MED_CANAL09 | 13.152084 | 0 | 01/05/2025 21:17:44:125 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 83.352875 | 0 | 01/05/2025 21:17:44:125 | 0 | 0
SOLIS_000_MET_MED_CANAL11 | 1004.583069 | 0 | 01/05/2025 21:17:44:125 | 0 | 0
SOLIS_000_JAN_MED_P | -0.969118 | 0 | 01/05/2025 21:17:44:125 | 0 | 0
SOLIS_000_JAN_MED_Q | -0.005538 | 0 | 01/05/2025 21:17:44:125 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999271 | 0 | 01/05/2025 21:17:44:125 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.900837 | 0 | 01/05/2025 21:17:44:125 | 0 | 0
SOLIS_030_AIR_MED_P | 966.000000 | 0 | 01/05/2025 21:17:44:125 | 0 | 0
SOLIS_030_AIR_MED_Q | 4.000000 | 0 | 01/05/2025 21:17:44:125 | 0 | 0
SOLIS_030_AIR_MED_S | 966.008301 | 0 | 01/05/2025 21:17:44:125 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 8.654580 | 0 | 01/05/2025 21:17:44:218 | 0 | 0
LIBERTAD_000_MET_MED_CANAL02 | 8.826910 | 0 | 01/05/2025 21:17:44:218 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 82.789978 | 0 | 01/05/2025 21:17:44:218 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 87.656509 | 0 | 01/05/2025 21:17:44:218 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1012.953491 | 0 | 01/05/2025 21:17:44:218 | 0 | 0
LIBERTAD_000_JAN_MED_P | 1.810665 | 0 | 01/05/2025 21:17:44:218 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.384150 | 0 | 01/05/2025 21:17:44:218 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.974864 | 0 | 01/05/2025 21:17:44:218 | 0 | 0
LIBERTAD_030_AIR_MED_P | 5640.000000 | 0 | 01/05/2025 21:17:44:218 | 0 | 0
LIBERTAD_030_AIR_MED_Q | 767.000000 | 0 | 01/05/2025 21:17:44:218 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 6.433930 | 0 | 01/05/2025 21:17:44:235 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 80.440002 | 0 | 01/05/2025 21:17:44:235 | 0 | 0
ROSARIO_000_MET_MED_CANAL09 | 13.953415 | 0 | 01/05/2025 21:17:44:235 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 90.441597 | 0 | 01/05/2025 21:17:44:235 | 0 | 0
ROSARIO_000_MET_MED_CANAL11 | 1002.320313 | 0 | 01/05/2025 21:17:44:235 | 0 | 0
ROSARIO_000_JAN_MED_P | -3.553398 | 0 | 01/05/2025 21:17:44:235 | 0 | 0
ROSARIO_000_JAN_MED_Q | -0.022978 | 0 | 01/05/2025 21:17:44:235 | 0 | 0
ROSARIO_000_JAN_MED_FP | -0.999978 | 0 | 01/05/2025 21:17:44:235 | 0 | 0
ROSARIO_030_AIR_MED_P | 3503.000000 | 0 | 01/05/2025 21:17:44:235 | 0 | 0
ROSARIO_030_AIR_MED_Q | 22.000000 | 0 | 01/05/2025 21:17:44:235 | 0 | 0
ROSARIO_030_AIR_MED_S | 3.503069 | 0 | 01/05/2025 21:17:44:235 | 0 | 0
ROSARIO_030_AIR_MED_PTOT | 3503.000000 | 0 | 01/05/2025 21:17:44:235 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL01 | 7.042610 | 0 | 01/05/2025 21:17:44:241 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL08 | 71.720001 | 0 | 01/05/2025 21:17:44:241 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL09 | 12.431801 | 0 | 01/05/2025 21:17:44:241 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL10 | 87.389412 | 0 | 01/05/2025 21:17:44:241 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL11 | 1005.792480 | 0 | 01/05/2025 21:17:44:241 | 0 | 0
VILLA_ROD_000_JAN_MED_P | -3.312040 | 0 | 01/05/2025 21:17:44:241 | 0 | 0
VILLA_ROD_000_JAN_MED_Q | -0.016441 | 0 | 01/05/2025 21:17:44:241 | 0 | 0
VILLA_ROD_000_JAN_MED_FP | -0.999928 | 0 | 01/05/2025 21:17:44:241 | 0 | 0
VILLA_ROD_000_GRL_MED_TENSIONBARRASKV | 31.736897 | 0 | 01/05/2025 21:17:44:241 | 0 | 0
VILLA_ROD_030_AIR_MED_P | 3315.000000 | 0 | 01/05/2025 21:17:44:241 | 0 | 0
VILLA_ROD_030_AIR_MED_S | 3315.000244 | 0 | 01/05/2025 21:17:44:241 | 0 | 0
VENTUS_1_000_JAN_MED_P | -4.485946 | 0 | 01/05/2025 21:17:44:261 | 0 | 0
VENTUS_1_000_JAN_MED_Q | 1.065209 | 0 | 01/05/2025 21:17:44:261 | 0 | 0
VENTUS_1_000_JAN_MED_FP | 0.976602 | 0 | 01/05/2025 21:17:44:261 | 0 | 0
VENTUS_1_030_AIR_MED_P | 4469.000000 | 0 | 01/05/2025 21:17:44:261 | 0 | 0
VENTUS_1_030_AIR_MED_Q | -1061.000000 | 0 | 01/05/2025 21:17:44:261 | 0 | 0
VENTUS_1_030_AIR_MED_S | 4593.221191 | 0 | 01/05/2025 21:17:44:261 | 0 | 0
VENTUS_1_030_AIR_MED_I | 85.000000 | 0 | 01/05/2025 21:17:44:261 | 0 | 0
JULIETA_000_MET_MED_CANAL01 | 9.440000 | 0 | 01/05/2025 21:17:44:315 | 0 | 0
JULIETA_000_MET_MED_CANAL08 | 55.000000 | 0 | 01/05/2025 21:17:44:315 | 0 | 0
JULIETA_000_JAN_MED_P | -2.560790 | 0 | 01/05/2025 21:17:44:315 | 0 | 0
