MARIA_LUZ_000_MET_MED_CANAL01 | 7.450340 | 0 | 01/05/2025 23:47:42:178 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL02 | 7.740070 | 0 | 01/05/2025 23:47:42:178 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL08 | 61.419983 | 0 | 01/05/2025 23:47:42:178 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 91.500069 | 0 | 01/05/2025 23:47:42:178 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -4.565371 | 0 | 01/05/2025 23:47:42:178 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 1.313631 | 0 | 01/05/2025 23:47:42:178 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.958042 | 0 | 01/05/2025 23:47:42:178 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 4507.000000 | 0 | 01/05/2025 23:47:42:178 | 0 | 0
MARIA_LUZ_030_AIR_MED_Q | -1299.000000 | 0 | 01/05/2025 23:47:42:178 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 4690.463867 | 0 | 01/05/2025 23:47:42:178 | 0 | 0
SOLIS_000_MET_MED_CANAL01 | 5.302949 | 0 | 01/05/2025 23:47:42:200 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 5.405340 | 0 | 01/05/2025 23:47:42:200 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 67.070007 | 0 | 01/05/2025 23:47:42:200 | 0 | 0
SOLIS_000_MET_MED_CANAL09 | 12.431801 | 0 | 01/05/2025 23:47:42:200 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 84.852097 | 0 | 01/05/2025 23:47:42:200 | 0 | 0
SOLIS_000_JAN_MED_P | -2.972857 | 0 | 01/05/2025 23:47:42:200 | 0 | 0
SOLIS_000_JAN_MED_Q | 0.000231 | 0 | 01/05/2025 23:47:42:200 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999755 | 0 | 01/05/2025 23:47:42:200 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.880224 | 0 | 01/05/2025 23:47:42:200 | 0 | 0
