SOLIS_000_MET_MED_CANAL01 | 6.331339 | 0 | 01/05/2025 14:47:43:290 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 6.433730 | 0 | 01/05/2025 14:47:43:290 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 33.389984 | 0 | 01/05/2025 14:47:43:290 | 0 | 0
SOLIS_000_MET_MED_CANAL09 | 20.607529 | 0 | 01/05/2025 14:47:43:290 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 48.792156 | 0 | 01/05/2025 14:47:43:290 | 0 | 0
SOLIS_000_MET_MED_CANAL11 | 1008.057678 | 0 | 01/05/2025 14:47:43:290 | 0 | 0
SOLIS_000_JAN_MED_P | -1.805791 | 0 | 01/05/2025 14:47:43:290 | 0 | 0
SOLIS_000_JAN_MED_Q | -0.014871 | 0 | 01/05/2025 14:47:43:290 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.998923 | 0 | 01/05/2025 14:47:43:290 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.875881 | 0 | 01/05/2025 14:47:43:290 | 0 | 0
SOLIS_030_AIR_MED_P | 1796.000000 | 0 | 01/05/2025 14:47:43:290 | 0 | 0
SOLIS_030_AIR_MED_Q | 11.000000 | 0 | 01/05/2025 14:47:43:290 | 0 | 0
SOLIS_030_AIR_MED_S | 1796.033691 | 0 | 01/05/2025 14:47:43:290 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL01 | 6.302610 | 0 | 01/05/2025 14:47:43:363 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL02 | 6.214610 | 0 | 01/05/2025 14:47:43:363 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL08 | 40.869995 | 0 | 01/05/2025 14:47:43:363 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL09 | 21.778423 | 0 | 01/05/2025 14:47:43:363 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL10 | 51.445511 | 0 | 01/05/2025 14:47:43:363 | 0 | 0
VILLA_ROD_000_JAN_MED_P | -2.541434 | 0 | 01/05/2025 14:47:43:363 | 0 | 0
VILLA_ROD_000_JAN_MED_Q | -0.015208 | 0 | 01/05/2025 14:47:43:363 | 0 | 0
