MARIA_LUZ_000_MET_MED_CANAL01 | 3.711140 | 0 | 01/05/2025 19:27:42:070 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL02 | 3.822730 | 0 | 01/05/2025 19:27:42:070 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL08 | 64.039978 | 0 | 01/05/2025 19:27:42:070 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL09 | 14.257915 | 0 | 01/05/2025 19:27:42:070 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 87.160271 | 0 | 01/05/2025 19:27:42:070 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -0.525312 | 0 | 01/05/2025 19:27:42:070 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 0.149656 | 0 | 01/05/2025 19:27:42:070 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.955517 | 0 | 01/05/2025 19:27:42:070 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 514.000000 | 0 | 01/05/2025 19:27:42:070 | 0 | 0
MARIA_LUZ_030_AIR_MED_Q | -148.000000 | 0 | 01/05/2025 19:27:42:070 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 534.883179 | 0 | 01/05/2025 19:27:42:070 | 0 | 0
MARIA_LUZ_030_AIR_MED_QCAP | 2301.000000 | 0 | 01/05/2025 19:27:42:070 | 0 | 0
SOLIS_000_MET_MED_CANAL01 | 6.144360 | 0 | 01/05/2025 19:27:42:076 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 5.966280 | 0 | 01/05/2025 19:27:42:076 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 72.429993 | 0 | 01/05/2025 19:27:42:076 | 0 | 0
SOLIS_000_MET_MED_CANAL09 | 14.893055 | 0 | 01/05/2025 19:27:42:076 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 76.942520 | 0 | 01/05/2025 19:27:42:076 | 0 | 0
SOLIS_000_JAN_MED_P | -2.435145 | 0 | 01/05/2025 19:27:42:076 | 0 | 0
SOLIS_000_JAN_MED_Q | -0.008819 | 0 | 01/05/2025 19:27:42:076 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999793 | 0 | 01/05/2025 19:27:42:076 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.733086 | 0 | 01/05/2025 19:27:42:076 | 0 | 0
SOLIS_030_AIR_MED_P | 2443.000000 | 0 | 01/05/2025 19:27:42:076 | 0 | 0
SOLIS_030_AIR_MED_Q | 4.000000 | 0 | 01/05/2025 19:27:42:076 | 0 | 0
SOLIS_030_AIR_MED_V | 31.733999 | 0 | 01/05/2025 19:27:42:076 | 0 | 0
SOLIS_030_AIR_MED_S | 2443.003174 | 0 | 01/05/2025 19:27:42:076 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 4.747510 | 0 | 01/05/2025 19:27:42:154 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 81.929993 | 0 | 01/05/2025 19:27:42:154 | 0 | 0
ROSARIO_000_MET_MED_CANAL09 | 14.017021 | 0 | 01/05/2025 19:27:42:154 | 0 | 0
