VILLA_ROD_000_MET_MED_CANAL01 | 7.690110 | 0 | 01/05/2025 13:47:43:331 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL02 | 8.164670 | 0 | 01/05/2025 13:47:43:331 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL08 | 53.329987 | 0 | 01/05/2025 13:47:43:331 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL09 | 21.829613 | 0 | 01/05/2025 13:47:43:331 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL10 | 50.251156 | 0 | 01/05/2025 13:47:43:331 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL11 | 1009.682678 | 0 | 01/05/2025 13:47:43:331 | 0 | 0
VILLA_ROD_000_JAN_MED_P | -3.184536 | 0 | 01/05/2025 13:47:43:331 | 0 | 0
VILLA_ROD_000_JAN_MED_Q | -0.027284 | 0 | 01/05/2025 13:47:43:331 | 0 | 0
VILLA_ROD_000_JAN_MED_FP | -1.000000 | 0 | 01/05/2025 13:47:43:331 | 0 | 0
VILLA_ROD_000_GRL_MED_TENSIONBARRASKV | 31.660374 | 0 | 01/05/2025 13:47:43:331 | 0 | 0
VILLA_ROD_030_AIR_MED_P | 3191.000000 | 0 | 01/05/2025 13:47:43:331 | 0 | 0
VILLA_ROD_030_AIR_MED_Q | 10.000000 | 0 | 01/05/2025 13:47:43:331 | 0 | 0
VILLA_ROD_030_AIR_MED_S | 3191.015625 | 0 | 01/05/2025 13:47:43:331 | 0 | 0
VILLA_ROD_030_AIR_MED_I | 58.000000 | 0 | 01/05/2025 13:47:43:331 | 0 | 0
JULIETA_000_MET_MED_CANAL01 | 6.260000 | 0 | 01/05/2025 13:47:43:337 | 0 | 0
JULIETA_000_MET_MED_CANAL08 | 44.000000 | 0 | 01/05/2025 13:47:43:337 | 0 | 0
JULIETA_000_MET_MED_CANAL09 | 23.000000 | 0 | 01/05/2025 13:47:43:337 | 0 | 0
JULIETA_000_JAN_MED_P | -1.259209 | 0 | 01/05/2025 13:47:43:337 | 0 | 0
JULIETA_000_JAN_MED_Q | 0.159924 | 0 | 01/05/2025 13:47:43:337 | 0 | 0
JULIETA_000_JAN_MED_FP | 0.990879 | 0 | 01/05/2025 13:47:43:337 | 0 | 0
JULIETA_030_AIR_MED_P | 1239.000000 | 0 | 01/05/2025 13:47:43:337 | 0 | 0
JULIETA_030_AIR_MED_Q | -157.000000 | 0 | 01/05/2025 13:47:43:337 | 0 | 0
JULIETA_030_AIR_MED_S | 1248.907471 | 0 | 01/05/2025 13:47:43:337 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL01 | 5.034400 | 0 | 01/05/2025 13:47:43:424 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL02 | 4.941250 | 0 | 01/05/2025 13:47:43:424 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL08 | 68.910004 | 0 | 01/05/2025 13:47:43:424 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL09 | 20.003311 | 0 | 01/05/2025 13:47:43:424 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL10 | 60.327694 | 0 | 01/05/2025 13:47:43:424 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | 0.086488 | 0 | 01/05/2025 13:47:43:424 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | -0.095850 | 0 | 01/05/2025 13:47:43:424 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | 0.649632 | 0 | 01/05/2025 13:47:43:424 | 0 | 0
PCP_18_JULIO_030_AIR_MED_P | -86.000000 | 0 | 01/05/2025 13:47:43:424 | 0 | 0
PCP_18_JULIO_030_AIR_MED_PTOT | -86.000000 | 0 | 01/05/2025 13:47:43:424 | 0 | 0
PCP_18_JULIO_030_AIR_MED_FP | 0.670000 | 0 | 01/05/2025 13:47:43:424 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 128.144455 | 0 | 01/05/2025 13:47:43:424 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 6.502470 | 0 | 01/05/2025 13:47:44:169 | 0 | 0
LIBERTAD_000_MET_MED_CANAL02 | 6.586750 | 0 | 01/05/2025 13:47:44:169 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 53.029999 | 0 | 01/05/2025 13:47:44:169 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 53.810139 | 0 | 01/05/2025 13:47:44:169 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1013.307251 | 0 | 01/05/2025 13:47:44:169 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.601265 | 0 | 01/05/2025 13:47:44:169 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.096762 | 0 | 01/05/2025 13:47:44:169 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.974294 | 0 | 01/05/2025 13:47:44:169 | 0 | 0
LIBERTAD_030_AIR_MED_P | 1918.000000 | 0 | 01/05/2025 13:47:44:169 | 0 | 0
LIBERTAD_030_AIR_MED_Q | 228.000000 | 0 | 01/05/2025 13:47:44:169 | 0 | 0
LIBERTAD_030_AIR_MED_I | 36.000000 | 0 | 01/05/2025 13:47:44:169 | 0 | 0
SOLIS_000_MET_MED_CANAL01 | 7.827179 | 0 | 01/05/2025 13:47:44:213 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 7.836080 | 0 | 01/05/2025 13:47:44:213 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 36.539978 | 0 | 01/05/2025 13:47:44:213 | 0 | 0
SOLIS_000_MET_MED_CANAL09 | 20.402695 | 0 | 01/05/2025 13:47:44:213 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 51.499378 | 0 | 01/05/2025 13:47:44:213 | 0 | 0
SOLIS_000_MET_MED_CANAL11 | 1008.506531 | 0 | 01/05/2025 13:47:44:213 | 0 | 0
SOLIS_000_JAN_MED_P | -3.067086 | 0 | 01/05/2025 13:47:44:213 | 0 | 0
SOLIS_000_JAN_MED_Q | -0.017975 | 0 | 01/05/2025 13:47:44:213 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999624 | 0 | 01/05/2025 13:47:44:213 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.888996 | 0 | 01/05/2025 13:47:44:213 | 0 | 0
SOLIS_030_AIR_MED_P | 3069.000000 | 0 | 01/05/2025 13:47:44:213 | 0 | 0
SOLIS_030_AIR_MED_Q | 9.000000 | 0 | 01/05/2025 13:47:44:213 | 0 | 0
SOLIS_030_AIR_MED_S | 3069.013184 | 0 | 01/05/2025 13:47:44:213 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 7.558210 | 0 | 01/05/2025 13:47:44:229 | 0 | 0
ROSARIO_000_MET_MED_CANAL02 | 7.824920 | 0 | 01/05/2025 13:47:44:229 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 47.599976 | 0 | 01/05/2025 13:47:44:229 | 0 | 0
ROSARIO_000_MET_MED_CANAL09 | 21.539711 | 0 | 01/05/2025 13:47:44:229 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 54.905750 | 0 | 01/05/2025 13:47:44:229 | 0 | 0
ROSARIO_000_MET_MED_CANAL11 | 1005.911072 | 0 | 01/05/2025 13:47:44:229 | 0 | 0
ROSARIO_000_JAN_MED_P | -3.103704 | 0 | 01/05/2025 13:47:44:229 | 0 | 0
ROSARIO_000_JAN_MED_Q | -0.017441 | 0 | 01/05/2025 13:47:44:229 | 0 | 0
ROSARIO_000_JAN_MED_FP | -0.999852 | 0 | 01/05/2025 13:47:44:229 | 0 | 0
ROSARIO_030_AIR_MED_P | 3095.000000 | 0 | 01/05/2025 13:47:44:229 | 0 | 0
ROSARIO_030_AIR_MED_Q | 12.000000 | 0 | 01/05/2025 13:47:44:229 | 0 | 0
ROSARIO_030_AIR_MED_S | 3.095023 | 0 | 01/05/2025 13:47:44:229 | 0 | 0
ROSARIO_030_AIR_MED_PTOT | 3095.000000 | 0 | 01/05/2025 13:47:44:229 | 0 | 0
ROSARIO_030_AIR_MED_Q | 15.000000 | 0 | 01/05/2025 13:47:41:985 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL01 | 6.982940 | 0 | 01/05/2025 13:47:44:233 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL02 | 6.714100 | 0 | 01/05/2025 13:47:44:233 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL08 | 22.549988 | 0 | 01/05/2025 13:47:44:233 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL09 | 21.054165 | 0 | 01/05/2025 13:47:44:233 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 55.933605 | 0 | 01/05/2025 13:47:44:233 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL11 | 1004.742554 | 0 | 01/05/2025 13:47:44:233 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -4.085594 | 0 | 01/05/2025 13:47:44:233 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 1.207868 | 0 | 01/05/2025 13:47:44:233 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.953942 | 0 | 01/05/2025 13:47:44:233 | 0 | 0
MARIA_LUZ_000_JAN_MED_KVARH | 70.767250 | 0 | 01/05/2025 13:47:44:233 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 4026.000000 | 0 | 01/05/2025 13:47:44:233 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 4199.322754 | 0 | 01/05/2025 13:47:44:233 | 0 | 0
VENTUS_1_000_MET_MED_CANAL02 | 6.895620 | 0 | 01/05/2025 13:47:44:239 | 0 | 0
VENTUS_1_000_MET_MED_CANAL08 | 45.199982 | 0 | 01/05/2025 13:47:44:239 | 0 | 0
VENTUS_1_000_MET_MED_CANAL10 | 55.883434 | 0 | 01/05/2025 13:47:44:239 | 0 | 0
