PCP_18_JULIO_000_MET_MED_CANAL01 | 3.724700 | 0 | 01/05/2025 11:07:43:393 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL02 | 3.726400 | 0 | 01/05/2025 11:07:43:393 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL08 | 27.630005 | 0 | 01/05/2025 11:07:43:393 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL09 | 17.842464 | 0 | 01/05/2025 11:07:43:393 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL10 | 98.708939 | 0 | 01/05/2025 11:07:43:393 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL11 | 1016.956238 | 0 | 01/05/2025 11:07:43:393 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | -0.477610 | 0 | 01/05/2025 11:07:43:393 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | -0.082473 | 0 | 01/05/2025 11:07:43:393 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | -0.981573 | 0 | 01/05/2025 11:07:43:393 | 0 | 0
PCP_18_JULIO_030_AIR_MED_P | 464.000000 | 0 | 01/05/2025 11:07:43:393 | 0 | 0
PCP_18_JULIO_030_AIR_MED_PTOT | 464.000000 | 0 | 01/05/2025 11:07:43:393 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 471.189972 | 0 | 01/05/2025 11:07:43:393 | 0 | 0
PCP_18_JULIO_030_AIR_MED_QCAP | 1844.000000 | 0 | 01/05/2025 11:07:43:393 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 3.976080 | 0 | 01/05/2025 11:07:44:031 | 0 | 0
LIBERTAD_000_MET_MED_CANAL02 | 4.159910 | 0 | 01/05/2025 11:07:44:031 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 45.739990 | 0 | 01/05/2025 11:07:44:031 | 0 | 0
LIBERTAD_000_MET_MED_CANAL09 | 18.204304 | 0 | 01/05/2025 11:07:44:031 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 66.854073 | 0 | 01/05/2025 11:07:44:031 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1015.745239 | 0 | 01/05/2025 11:07:44:031 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.075892 | 0 | 01/05/2025 11:07:44:031 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.031886 | 0 | 01/05/2025 11:07:44:031 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.908694 | 0 | 01/05/2025 11:07:44:031 | 0 | 0
LIBERTAD_030_AIR_MED_P | 307.000000 | 0 | 01/05/2025 11:07:44:031 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 4.653820 | 0 | 01/05/2025 11:07:44:116 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 46.119995 | 0 | 01/05/2025 11:07:44:116 | 0 | 0
ROSARIO_000_MET_MED_CANAL09 | 19.412140 | 0 | 01/05/2025 11:07:44:116 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 64.980728 | 0 | 01/05/2025 11:07:44:116 | 0 | 0
ROSARIO_000_MET_MED_CANAL11 | 1007.423889 | 0 | 01/05/2025 11:07:44:116 | 0 | 0
ROSARIO_000_JAN_MED_P | -2.037405 | 0 | 01/05/2025 11:07:44:116 | 0 | 0
ROSARIO_000_JAN_MED_Q | 0.000669 | 0 | 01/05/2025 11:07:44:116 | 0 | 0
ROSARIO_000_JAN_MED_FP | -0.999995 | 0 | 01/05/2025 11:07:44:116 | 0 | 0
ROSARIO_030_AIR_MED_P | 2035.000000 | 0 | 01/05/2025 11:07:44:116 | 0 | 0
ROSARIO_030_AIR_MED_Q | -4.000000 | 0 | 01/05/2025 11:07:44:116 | 0 | 0
ROSARIO_030_AIR_MED_S | 2.035004 | 0 | 01/05/2025 11:07:44:116 | 0 | 0
ROSARIO_030_AIR_MED_PTOT | 2035.000000 | 0 | 01/05/2025 11:07:44:116 | 0 | 0
VENTUS_1_000_JAN_MED_P | -1.310251 | 0 | 01/05/2025 11:07:44:132 | 0 | 0
VENTUS_1_000_JAN_MED_Q | 0.350562 | 0 | 01/05/2025 11:07:44:132 | 0 | 0
VENTUS_1_000_JAN_MED_FP | 0.972953 | 0 | 01/05/2025 11:07:44:132 | 0 | 0
VENTUS_1_030_AIR_MED_P | 1315.000000 | 0 | 01/05/2025 11:07:44:132 | 0 | 0
VENTUS_1_030_AIR_MED_S | 1361.038574 | 0 | 01/05/2025 11:07:44:132 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL02 | 5.967940 | 0 | 01/05/2025 11:07:44:172 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL08 | 18.889984 | 0 | 01/05/2025 11:07:44:172 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL09 | 18.539707 | 0 | 01/05/2025 11:07:44:172 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 66.253113 | 0 | 01/05/2025 11:07:44:172 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL11 | 1006.338501 | 0 | 01/05/2025 11:07:44:172 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -2.886265 | 0 | 01/05/2025 11:07:44:172 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 0.861312 | 0 | 01/05/2025 11:07:44:172 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.954454 | 0 | 01/05/2025 11:07:44:172 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 2918.000000 | 0 | 01/05/2025 11:07:44:172 | 0 | 0
MARIA_LUZ_030_AIR_MED_Q | -858.000000 | 0 | 01/05/2025 11:07:44:172 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 3041.527344 | 0 | 01/05/2025 11:07:44:172 | 0 | 0
SOLIS_000_MET_MED_CANAL01 | 3.526640 | 0 | 01/05/2025 11:07:44:191 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 3.909500 | 0 | 01/05/2025 11:07:44:191 | 0 | 0
