ROSARIO_000_MET_MED_CANAL01 | 4.934890 | 0 | 01/05/2025 15:57:43:286 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 53.518810 | 0 | 01/05/2025 15:57:44:275 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1012.469727 | 0 | 01/05/2025 15:57:44:275 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.728951 | 0 | 01/05/2025 15:57:44:275 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.147115 | 0 | 01/05/2025 15:57:44:275 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.972883 | 0 | 01/05/2025 15:57:44:275 | 0 | 0
LIBERTAD_030_AIR_MED_P | 2318.000000 | 0 | 01/05/2025 15:57:44:275 | 0 | 0
LIBERTAD_030_AIR_MED_V | 31.309999 | 0 | 01/05/2025 15:57:44:275 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL01 | 5.580739 | 0 | 01/05/2025 15:57:44:295 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL08 | 36.559998 | 0 | 01/05/2025 15:57:44:295 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL09 | 20.320637 | 0 | 01/05/2025 15:57:44:295 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 61.991730 | 0 | 01/05/2025 15:57:44:295 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL11 | 1003.329529 | 0 | 01/05/2025 15:57:44:295 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -2.700097 | 0 | 01/05/2025 15:57:44:295 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 0.778825 | 0 | 01/05/2025 15:57:44:295 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.954113 | 0 | 01/05/2025 15:57:44:295 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 2605.000000 | 0 | 01/05/2025 15:57:44:295 | 0 | 0
MARIA_LUZ_030_AIR_MED_Q | -776.000000 | 0 | 01/05/2025 15:57:44:295 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 2718.124512 | 0 | 01/05/2025 15:57:44:295 | 0 | 0
MARIA_LUZ_030_AIR_MED_I | 50.000000 | 0 | 01/05/2025 15:57:44:295 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 5.028580 | 0 | 01/05/2025 15:57:44:333 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 64.919983 | 0 | 01/05/2025 15:57:44:333 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 61.321064 | 0 | 01/05/2025 15:57:44:333 | 0 | 0
ROSARIO_000_MET_MED_CANAL11 | 1004.414978 | 0 | 01/05/2025 15:57:44:333 | 0 | 0
ROSARIO_000_JAN_MED_P | -1.534455 | 0 | 01/05/2025 15:57:44:333 | 0 | 0
ROSARIO_000_JAN_MED_Q | -0.004871 | 0 | 01/05/2025 15:57:44:333 | 0 | 0
ROSARIO_000_JAN_MED_FP | -1.000000 | 0 | 01/05/2025 15:57:44:333 | 0 | 0
ROSARIO_030_AIR_MED_P | 1526.000000 | 0 | 01/05/2025 15:57:44:333 | 0 | 0
ROSARIO_030_AIR_MED_Q | 3.000000 | 0 | 01/05/2025 15:57:44:333 | 0 | 0
ROSARIO_030_AIR_MED_S | 1.526003 | 0 | 01/05/2025 15:57:44:333 | 0 | 0
ROSARIO_030_AIR_MED_PTOT | 1526.000000 | 0 | 01/05/2025 15:57:44:333 | 0 | 0
VENTUS_1_000_JAN_MED_P | -1.614297 | 0 | 01/05/2025 15:57:44:342 | 0 | 0
VENTUS_1_000_JAN_MED_Q | 0.407020 | 0 | 01/05/2025 15:57:44:342 | 0 | 0
VENTUS_1_000_JAN_MED_FP | 0.975437 | 0 | 01/05/2025 15:57:44:342 | 0 | 0
VENTUS_1_030_AIR_MED_P | 1611.000000 | 0 | 01/05/2025 15:57:44:342 | 0 | 0
VENTUS_1_030_AIR_MED_Q | -407.000000 | 0 | 01/05/2025 15:57:44:342 | 0 | 0
VENTUS_1_030_AIR_MED_V | 31.127001 | 0 | 01/05/2025 15:57:44:342 | 0 | 0
VENTUS_1_030_AIR_MED_S | 1661.616699 | 0 | 01/05/2025 15:57:44:342 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL02 | 4.728850 | 0 | 01/05/2025 15:57:44:405 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL08 | 51.099976 | 0 | 01/05/2025 15:57:44:405 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL09 | 20.969372 | 0 | 01/05/2025 15:57:44:405 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL10 | 55.956589 | 0 | 01/05/2025 15:57:44:405 | 0 | 0
VILLA_ROD_000_JAN_MED_P | -1.503611 | 0 | 01/05/2025 15:57:44:405 | 0 | 0
VILLA_ROD_000_JAN_MED_Q | -0.011365 | 0 | 01/05/2025 15:57:44:405 | 0 | 0
VILLA_ROD_000_JAN_MED_FP | -0.999997 | 0 | 01/05/2025 15:57:44:405 | 0 | 0
VILLA_ROD_000_GRL_MED_TENSIONBARRASKV | 31.563444 | 0 | 01/05/2025 15:57:44:405 | 0 | 0
VILLA_ROD_030_AIR_MED_P | 1507.000000 | 0 | 01/05/2025 15:57:44:405 | 0 | 0
VILLA_ROD_030_AIR_MED_Q | 4.000000 | 0 | 01/05/2025 15:57:44:405 | 0 | 0
VILLA_ROD_030_AIR_MED_S | 1507.005249 | 0 | 01/05/2025 15:57:44:405 | 0 | 0
JULIETA_000_MET_MED_CANAL01 | 6.980000 | 0 | 01/05/2025 15:57:44:425 | 0 | 0
JULIETA_000_MET_MED_CANAL08 | 56.000000 | 0 | 01/05/2025 15:57:44:425 | 0 | 0
JULIETA_000_JAN_MED_P | -1.223000 | 0 | 01/05/2025 15:57:44:425 | 0 | 0
JULIETA_000_JAN_MED_Q | 0.167970 | 0 | 01/05/2025 15:57:44:425 | 0 | 0
JULIETA_000_JAN_MED_FP | 0.989743 | 0 | 01/05/2025 15:57:44:425 | 0 | 0
JULIETA_030_AIR_MED_P | 1216.000000 | 0 | 01/05/2025 15:57:44:425 | 0 | 0
JULIETA_030_AIR_MED_S | 1227.687622 | 0 | 01/05/2025 15:57:44:425 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL02 | 4.006750 | 0 | 01/05/2025 15:57:44:528 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL08 | 57.750000 | 0 | 01/05/2025 15:57:44:528 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL09 | 19.382004 | 0 | 01/05/2025 15:57:44:528 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL10 | 68.103569 | 0 | 01/05/2025 15:57:44:528 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL11 | 1014.961365 | 0 | 01/05/2025 15:57:44:528 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | -0.436320 | 0 | 01/05/2025 15:57:44:528 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | 0.003318 | 0 | 01/05/2025 15:57:44:528 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | -0.999687 | 0 | 01/05/2025 15:57:44:528 | 0 | 0
PCP_18_JULIO_030_AIR_MED_P | 430.000000 | 0 | 01/05/2025 15:57:44:528 | 0 | 0
PCP_18_JULIO_030_AIR_MED_PTOT | 430.000000 | 0 | 01/05/2025 15:57:44:528 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 430.018616 | 0 | 01/05/2025 15:57:44:528 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 6.128190 | 0 | 01/05/2025 15:57:45:273 | 0 | 0
LIBERTAD_000_MET_MED_CANAL02 | 5.840030 | 0 | 01/05/2025 15:57:45:273 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 68.559998 | 0 | 01/05/2025 15:57:45:273 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 53.421207 | 0 | 01/05/2025 15:57:45:273 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1012.525269 | 0 | 01/05/2025 15:57:45:273 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.730724 | 0 | 01/05/2025 15:57:45:273 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.146948 | 0 | 01/05/2025 15:57:45:273 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.973052 | 0 | 01/05/2025 15:57:45:273 | 0 | 0
LIBERTAD_030_AIR_MED_P | 2330.000000 | 0 | 01/05/2025 15:57:45:273 | 0 | 0
LIBERTAD_030_AIR_MED_Q | 315.000000 | 0 | 01/05/2025 15:57:45:273 | 0 | 0
LIBERTAD_030_AIR_MED_I | 44.000000 | 0 | 01/05/2025 15:57:45:273 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL01 | 5.767700 | 0 | 01/05/2025 15:57:45:293 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL02 | 5.781400 | 0 | 01/05/2025 15:57:45:293 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL08 | 39.559998 | 0 | 01/05/2025 15:57:45:293 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL09 | 20.313839 | 0 | 01/05/2025 15:57:45:293 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 61.919617 | 0 | 01/05/2025 15:57:45:293 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL11 | 1003.379395 | 0 | 01/05/2025 15:57:45:293 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -2.716381 | 0 | 01/05/2025 15:57:45:293 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 0.783226 | 0 | 01/05/2025 15:57:45:293 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.954251 | 0 | 01/05/2025 15:57:45:293 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 2658.000000 | 0 | 01/05/2025 15:57:45:293 | 0 | 0
MARIA_LUZ_030_AIR_MED_Q | -770.000000 | 0 | 01/05/2025 15:57:45:293 | 0 | 0
MARIA_LUZ_030_AIR_MED_V | 31.705999 | 0 | 01/05/2025 15:57:45:293 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 2767.284668 | 0 | 01/05/2025 15:57:45:293 | 0 | 0
MARIA_LUZ_030_AIR_MED_I | 51.000000 | 0 | 01/05/2025 15:57:45:293 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 2768.960205 | 0 | 01/05/2025 12:57:42:897 | 0 | 0
SOLIS_000_MET_MED_CANAL01 | 4.835500 | 0 | 01/05/2025 15:57:45:318 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 4.844400 | 0 | 01/05/2025 15:57:45:318 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 58.849976 | 0 | 01/05/2025 15:57:45:318 | 0 | 0
SOLIS_000_MET_MED_CANAL11 | 1006.927246 | 0 | 01/05/2025 15:57:45:318 | 0 | 0
SOLIS_000_JAN_MED_P | -1.259882 | 0 | 01/05/2025 15:57:45:318 | 0 | 0
SOLIS_000_JAN_MED_Q | -0.007953 | 0 | 01/05/2025 15:57:45:318 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999308 | 0 | 01/05/2025 15:57:45:318 | 0 | 0
SOLIS_000_GRL_MED_TENSIONBARRASKV | 31.800121 | 0 | 01/05/2025 15:57:45:318 | 0 | 0
SOLIS_030_AIR_MED_P | 1271.000000 | 0 | 01/05/2025 15:57:45:318 | 0 | 0
SOLIS_030_AIR_MED_S | 1271.006348 | 0 | 01/05/2025 15:57:45:318 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 5.215960 | 0 | 01/05/2025 15:57:45:331 | 0 | 0
ROSARIO_000_MET_MED_CANAL02 | 5.025620 | 0 | 01/05/2025 15:57:45:331 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 63.679993 | 0 | 01/05/2025 15:57:45:331 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 61.369217 | 0 | 01/05/2025 15:57:45:331 | 0 | 0
ROSARIO_000_MET_MED_CANAL11 | 1004.497986 | 0 | 01/05/2025 15:57:45:331 | 0 | 0
ROSARIO_000_JAN_MED_P | -1.516811 | 0 | 01/05/2025 15:57:45:331 | 0 | 0
ROSARIO_000_JAN_MED_Q | -0.006586 | 0 | 01/05/2025 15:57:45:331 | 0 | 0
ROSARIO_000_JAN_MED_FP | -0.999999 | 0 | 01/05/2025 15:57:45:331 | 0 | 0
ROSARIO_030_AIR_MED_P | 1507.000000 | 0 | 01/05/2025 15:57:45:331 | 0 | 0
ROSARIO_030_AIR_MED_Q | 5.000000 | 0 | 01/05/2025 15:57:45:331 | 0 | 0
ROSARIO_030_AIR_MED_S | 1.507008 | 0 | 01/05/2025 15:57:45:331 | 0 | 0
ROSARIO_030_AIR_MED_PTOT | 1507.000000 | 0 | 01/05/2025 15:57:45:331 | 0 | 0
VENTUS_1_000_JAN_MED_P | -1.605473 | 0 | 01/05/2025 15:57:45:346 | 0 | 0
VENTUS_1_000_JAN_MED_Q | 0.407463 | 0 | 01/05/2025 15:57:45:346 | 0 | 0
VENTUS_1_000_JAN_MED_FP | 0.975362 | 0 | 01/05/2025 15:57:45:346 | 0 | 0
VENTUS_1_030_AIR_MED_P | 1599.000000 | 0 | 01/05/2025 15:57:45:346 | 0 | 0
VENTUS_1_030_AIR_MED_Q | -408.000000 | 0 | 01/05/2025 15:57:45:346 | 0 | 0
VENTUS_1_030_AIR_MED_S | 1650.231812 | 0 | 01/05/2025 15:57:45:346 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL01 | 4.637610 | 0 | 01/05/2025 15:57:45:398 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL02 | 4.821710 | 0 | 01/05/2025 15:57:45:398 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL08 | 57.750000 | 0 | 01/05/2025 15:57:45:398 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL09 | 20.976215 | 0 | 01/05/2025 15:57:45:398 | 0 | 0
VILLA_ROD_000_MET_MED_CANAL10 | 55.997086 | 0 | 01/05/2025 15:57:45:398 | 0 | 0
VILLA_ROD_000_JAN_MED_P | -1.492943 | 0 | 01/05/2025 15:57:45:398 | 0 | 0
VILLA_ROD_000_JAN_MED_Q | -0.011103 | 0 | 01/05/2025 15:57:45:398 | 0 | 0
VILLA_ROD_000_JAN_MED_FP | -0.999999 | 0 | 01/05/2025 15:57:45:398 | 0 | 0
VILLA_ROD_000_GRL_MED_TENSIONBARRASKV | 31.562550 | 0 | 01/05/2025 15:57:45:398 | 0 | 0
VILLA_ROD_030_AIR_MED_P | 1494.000000 | 0 | 01/05/2025 15:57:45:398 | 0 | 0
VILLA_ROD_030_AIR_MED_S | 1494.005371 | 0 | 01/05/2025 15:57:45:398 | 0 | 0
VILLA_ROD_030_AIR_MED_I | 27.000000 | 0 | 01/05/2025 15:57:45:398 | 0 | 0
JULIETA_000_MET_MED_CANAL01 | 7.050000 | 0 | 01/05/2025 15:57:45:424 | 0 | 0
JULIETA_000_MET_MED_CANAL08 | 57.000000 | 0 | 01/05/2025 15:57:45:424 | 0 | 0
JULIETA_000_JAN_MED_P | -1.237558 | 0 | 01/05/2025 15:57:45:424 | 0 | 0
JULIETA_000_JAN_MED_Q | 0.167672 | 0 | 01/05/2025 15:57:45:424 | 0 | 0
JULIETA_000_JAN_MED_FP | 0.989995 | 0 | 01/05/2025 15:57:45:424 | 0 | 0
JULIETA_030_AIR_MED_P | 1219.000000 | 0 | 01/05/2025 15:57:45:424 | 0 | 0
JULIETA_030_AIR_MED_S | 1230.659180 | 0 | 01/05/2025 15:57:45:424 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL01 | 3.911800 | 0 | 01/05/2025 15:57:45:543 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL02 | 3.913300 | 0 | 01/05/2025 15:57:45:543 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL08 | 55.929993 | 0 | 01/05/2025 15:57:45:543 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL09 | 19.385448 | 0 | 01/05/2025 15:57:45:543 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL10 | 68.125450 | 0 | 01/05/2025 15:57:45:543 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL11 | 1015.011292 | 0 | 01/05/2025 15:57:45:543 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | -0.433108 | 0 | 01/05/2025 15:57:45:543 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | 0.003446 | 0 | 01/05/2025 15:57:45:543 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | -0.999726 | 0 | 01/05/2025 15:57:45:543 | 0 | 0
PCP_18_JULIO_030_AIR_MED_P | 431.000000 | 0 | 01/05/2025 15:57:45:543 | 0 | 0
PCP_18_JULIO_030_AIR_MED_PTOT | 431.000000 | 0 | 01/05/2025 15:57:45:543 | 0 | 0
PCP_18_JULIO_030_AIR_MED_S | 431.018555 | 0 | 01/05/2025 15:57:45:543 | 0 | 0
PCP_18_JULIO_030_AIR_MED_QCAP | 2013.000000 | 0 | 01/05/2025 15:57:45:543 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 6.221760 | 0 | 01/05/2025 15:57:46:269 | 0 | 0
LIBERTAD_000_MET_MED_CANAL02 | 6.213390 | 0 | 01/05/2025 15:57:46:269 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 46.789978 | 0 | 01/05/2025 15:57:46:269 | 0 | 0
LIBERTAD_000_MET_MED_CANAL09 | 21.426830 | 0 | 01/05/2025 15:57:46:269 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 53.467693 | 0 | 01/05/2025 15:57:46:269 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1012.488281 | 0 | 01/05/2025 15:57:46:269 | 0 | 0
