MARIA_LUZ_000_MET_MED_CANAL01 | 7.076420 | 0 | 01/05/2025 22:27:42:141 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL02 | 7.087180 | 0 | 01/05/2025 22:27:42:141 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL08 | 58.520020 | 0 | 01/05/2025 22:27:42:141 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL09 | 11.432934 | 0 | 01/05/2025 22:27:42:141 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL10 | 89.417953 | 0 | 01/05/2025 22:27:42:141 | 0 | 0
MARIA_LUZ_000_MET_MED_CANAL11 | 1001.334656 | 0 | 01/05/2025 22:27:42:141 | 0 | 0
MARIA_LUZ_000_JAN_MED_P | -4.936965 | 0 | 01/05/2025 22:27:42:141 | 0 | 0
MARIA_LUZ_000_JAN_MED_Q | 1.458088 | 0 | 01/05/2025 22:27:42:141 | 0 | 0
MARIA_LUZ_000_JAN_MED_FP | -0.956858 | 0 | 01/05/2025 22:27:42:141 | 0 | 0
MARIA_LUZ_030_AIR_MED_P | 4877.000000 | 0 | 01/05/2025 22:27:42:141 | 0 | 0
MARIA_LUZ_030_AIR_MED_Q | -1432.000000 | 0 | 01/05/2025 22:27:42:141 | 0 | 0
MARIA_LUZ_030_AIR_MED_S | 5082.888184 | 0 | 01/05/2025 22:27:42:141 | 0 | 0
SOLIS_000_MET_MED_CANAL02 | 7.275140 | 0 | 01/05/2025 22:27:42:164 | 0 | 0
SOLIS_000_MET_MED_CANAL08 | 67.690002 | 0 | 01/05/2025 22:27:42:164 | 0 | 0
SOLIS_000_MET_MED_CANAL10 | 82.406570 | 0 | 01/05/2025 22:27:42:164 | 0 | 0
SOLIS_000_MET_MED_CANAL11 | 1004.117676 | 0 | 01/05/2025 22:27:42:164 | 0 | 0
SOLIS_000_JAN_MED_P | -3.552857 | 0 | 01/05/2025 22:27:42:164 | 0 | 0
SOLIS_000_JAN_MED_Q | 0.003096 | 0 | 01/05/2025 22:27:42:164 | 0 | 0
SOLIS_000_JAN_MED_FP | -0.999958 | 0 | 01/05/2025 22:27:42:164 | 0 | 0
