PCP_18_JULIO_000_MET_MED_CANAL08 | 81.309998 | 0 | 01/05/2025 09:57:43:353 | 0 | 0
PCP_18_JULIO_000_MET_MED_CANAL10 | 100.959396 | 0 | 01/05/2025 09:57:43:353 | 0 | 0
PCP_18_JULIO_000_JAN_MED_P | 0.073128 | 0 | 01/05/2025 09:57:43:353 | 0 | 0
PCP_18_JULIO_000_JAN_MED_Q | -0.151880 | 0 | 01/05/2025 09:57:43:353 | 0 | 0
PCP_18_JULIO_000_JAN_MED_FP | 0.397258 | 0 | 01/05/2025 09:57:43:353 | 0 | 0
LIBERTAD_000_MET_MED_CANAL01 | 3.414660 | 0 | 01/05/2025 09:57:43:976 | 0 | 0
LIBERTAD_000_MET_MED_CANAL02 | 3.319850 | 0 | 01/05/2025 09:57:43:976 | 0 | 0
LIBERTAD_000_MET_MED_CANAL08 | 50.579987 | 0 | 01/05/2025 09:57:43:976 | 0 | 0
LIBERTAD_000_MET_MED_CANAL09 | 14.742851 | 0 | 01/05/2025 09:57:43:976 | 0 | 0
LIBERTAD_000_MET_MED_CANAL10 | 75.446220 | 0 | 01/05/2025 09:57:43:976 | 0 | 0
LIBERTAD_000_MET_MED_CANAL11 | 1015.931396 | 0 | 01/05/2025 09:57:43:976 | 0 | 0
LIBERTAD_000_JAN_MED_P | 0.153039 | 0 | 01/05/2025 09:57:43:976 | 0 | 0
LIBERTAD_000_JAN_MED_Q | 0.040562 | 0 | 01/05/2025 09:57:43:976 | 0 | 0
LIBERTAD_000_JAN_MED_FP | 0.953177 | 0 | 01/05/2025 09:57:43:976 | 0 | 0
LIBERTAD_030_AIR_MED_P | 546.000000 | 0 | 01/05/2025 09:57:43:976 | 0 | 0
LIBERTAD_030_AIR_MED_Q | 86.000000 | 0 | 01/05/2025 09:57:43:976 | 0 | 0
LIBERTAD_030_AIR_MED_I | 10.000000 | 0 | 01/05/2025 09:57:43:976 | 0 | 0
LIBERTAD_030_AIR_MED_QCAP | 1623.000000 | 0 | 01/05/2025 09:57:43:976 | 0 | 0
ROSARIO_000_MET_MED_CANAL01 | 6.621310 | 0 | 01/05/2025 09:57:44:079 | 0 | 0
ROSARIO_000_MET_MED_CANAL02 | 6.238650 | 0 | 01/05/2025 09:57:44:079 | 0 | 0
ROSARIO_000_MET_MED_CANAL08 | 47.960022 | 0 | 01/05/2025 09:57:44:079 | 0 | 0
ROSARIO_000_MET_MED_CANAL10 | 72.825134 | 0 | 01/05/2025 09:57:44:079 | 0 | 0
ROSARIO_000_MET_MED_CANAL11 | 1006.775452 | 0 | 01/05/2025 09:57:44:079 | 0 | 0
ROSARIO_000_JAN_MED_P | -1.326737 | 0 | 01/05/2025 09:57:44:079 | 0 | 0
ROSARIO_000_JAN_MED_Q | -0.001012 | 0 | 01/05/2025 09:57:44:079 | 0 | 0
ROSARIO_000_JAN_MED_FP | -0.999973 | 0 | 01/05/2025 09:57:44:079 | 0 | 0
ROSARIO_030_AIR_MED_P | 1329.000000 | 0 | 01/05/2025 09:57:44:079 | 0 | 0
ROSARIO_030_AIR_MED_Q | -1.000000 | 0 | 01/05/2025 09:57:44:079 | 0 | 0
ROSARIO_030_AIR_MED_V | 62.650002 | 0 | 01/05/2025 09:57:44:079 | 0 | 0
ROSARIO_030_AIR_MED_S | 1.329000 | 0 | 01/05/2025 09:57:44:079 | 0 | 0
ROSARIO_030_AIR_MED_PTOT | 1329.000000 | 0 | 01/05/2025 09:57:44:079 | 0 | 0
ROSARIO_030_AIR_MED_QCAP | 3527.000000 | 0 | 01/05/2025 09:57:44:079 | 0 | 0
VENTUS_1_000_JAN_MED_P | -0.697131 | 0 | 01/05/2025 09:57:44:084 | 0 | 0
VENTUS_1_000_JAN_MED_Q | 0.210806 | 0 | 01/05/2025 09:57:44:084 | 0 | 0
VENTUS_1_000_JAN_MED_FP | 0.973234 | 0 | 01/05/2025 09:57:44:084 | 0 | 0
VENTUS_1_030_AIR_MED_P | 688.000000 | 0 | 01/05/2025 09:57:44:084 | 0 | 0
VENTUS_1_030_AIR_MED_FP | 0.960000 | 0 | 01/05/2025 09:57:44:084 | 0 | 0
